componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,525,BRC0276C,Nome não encontrado
Energia,kcal,124,BRC0276C,Nome não encontrado
Umidade,g,"67,4",BRC0276C,Nome não encontrado
Carboidrato total,g,"30,0",BRC0276C,Nome não encontrado
Carboidrato disponível,g,"27,8",BRC0276C,Nome não encontrado
Proteína,g,"1,48",BRC0276C,Nome não encontrado
Lipídios,g,"0,24",BRC0276C,Nome não encontrado
Fibra alimentar,g,"2,20",BRC0276C,Nome não encontrado
Álcool,g,"0,00",BRC0276C,Nome não encontrado
Cinzas,g,"0,83",BRC0276C,Nome não encontrado
Colesterol,mg,"0,00",BRC0276C,Nome não encontrado
Ácidos graxos saturados,g,"0,07",BRC0276C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00",BRC0276C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,01",BRC0276C,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC0276C,Nome não encontrado
Cálcio,mg,"4,24",BRC0276C,Nome não encontrado
Ferro,mg,"0,34",BRC0276C,Nome não encontrado
Sódio,mg,"0,00",BRC0276C,Nome não encontrado
Magnésio,mg,"31,3",BRC0276C,Nome não encontrado
Fósforo,mg,"28,0",BRC0276C,Nome não encontrado
Potássio,mg,314,BRC0276C,Nome não encontrado
Manganês,mg,"0,48",BRC0276C,Nome não encontrado
Zinco,mg,"0,19",BRC0276C,Nome não encontrado
Cobre,mg,"0,08",BRC0276C,Nome não encontrado
Selênio,mcg,"0,09",BRC0276C,Nome não encontrado
Vitamina A (RE),mcg,"63,8",BRC0276C,Nome não encontrado
Vitamina A (RAE),mcg,"31,9",BRC0276C,Nome não encontrado
Vitamina D,mcg,"0,00",BRC0276C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,07",BRC0276C,Nome não encontrado
Tiamina,mg,"0,01",BRC0276C,Nome não encontrado
Riboflavina,mg,"0,01",BRC0276C,Nome não encontrado
Niacina,mg,"0,00",BRC0276C,Nome não encontrado
Vitamina B6,mg,"0,14",BRC0276C,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC0276C,Nome não encontrado
Vitamina C,mg,"10,9",BRC0276C,Nome não encontrado
Equivalente de folato,mcg,"15,6",BRC0276C,Nome não encontrado
Sal de adição,g,"0,00",BRC0276C,Nome não encontrado
Açúcar de adição,g,"0,00",BRC0276C,Nome não encontrado
Gordura de adição,g,-,BRC0276C,Nome não encontrado
Proteína vegetal,g,-,BRC0276C,Nome não encontrado
Proteína animal,g,-,BRC0276C,Nome não encontrado
