componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,248,173,BRC0448B,Nome não encontrado
Energia,kcal,60,41,BRC0448B,Nome não encontrado
Umidade,g,"89,1","62,4",BRC0448B,Nome não encontrado
Carboidrato total,g,"4,89","3,42",BRC0448B,Nome não encontrado
Carboidrato disponível,g,"3,35","2,35",BRC0448B,Nome não encontrado
Proteína,g,"1,12","0,79",BRC0448B,Nome não encontrado
Lipídios,g,"4,30","3,01",BRC0448B,Nome não encontrado
Fibra alimentar,g,"1,54","1,08",BRC0448B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0448B,Nome não encontrado
Cinzas,g,"0,58","0,40",BRC0448B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0448B,Nome não encontrado
Ácidos graxos saturados,g,"0,67","0,47",BRC0448B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,05","2,14",BRC0448B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,52","0,36",BRC0448B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0448B,Nome não encontrado
Cálcio,mg,"31,4","22,0",BRC0448B,Nome não encontrado
Ferro,mg,"0,76","0,53",BRC0448B,Nome não encontrado
Sódio,mg,"2,92","2,04",BRC0448B,Nome não encontrado
Magnésio,mg,"10,0","7,02",BRC0448B,Nome não encontrado
Fósforo,mg,"23,9","16,7",BRC0448B,Nome não encontrado
Potássio,mg,222,156,BRC0448B,Nome não encontrado
Manganês,mg,"0,16","0,11",BRC0448B,Nome não encontrado
Zinco,mg,"0,19","0,13",BRC0448B,Nome não encontrado
Cobre,mg,"0,05","0,04",BRC0448B,Nome não encontrado
Selênio,mcg,"0,17","0,12",BRC0448B,Nome não encontrado
Vitamina A (RE),mcg,187,131,BRC0448B,Nome não encontrado
Vitamina A (RAE),mcg,"94,0","65,8",BRC0448B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0448B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,89","0,62",BRC0448B,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0448B,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0448B,Nome não encontrado
Niacina,mg,"0,18","0,13",BRC0448B,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0448B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0448B,Nome não encontrado
Vitamina C,mg,"18,0","12,6",BRC0448B,Nome não encontrado
Equivalente de folato,mcg,"23,9","16,7",BRC0448B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0448B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0448B,Nome não encontrado
Gordura de adição,g,-,-,BRC0448B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0448B,Nome não encontrado
Proteína animal,g,-,-,BRC0448B,Nome não encontrado
