componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,458,411,BRC0941B,Nome não encontrado
Energia,kcal,109,98,BRC0941B,Nome não encontrado
Umidade,g,"77,0","69,3",BRC0941B,Nome não encontrado
Carboidrato total,g,"8,95","8,05",BRC0941B,Nome não encontrado
Carboidrato disponível,g,"7,68","6,91",BRC0941B,Nome não encontrado
Proteína,g,"7,87","7,08",BRC0941B,Nome não encontrado
Lipídios,g,"4,95","4,45",BRC0941B,Nome não encontrado
Fibra alimentar,g,"1,27","1,14",BRC0941B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0941B,Nome não encontrado
Cinzas,g,"1,21","1,09",BRC0941B,Nome não encontrado
Colesterol,mg,"21,3","19,2",BRC0941B,Nome não encontrado
Ácidos graxos saturados,g,"1,53","1,38",BRC0941B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,85","1,66",BRC0941B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,28","1,15",BRC0941B,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,02",BRC0941B,Nome não encontrado
Cálcio,mg,"24,6","22,2",BRC0941B,Nome não encontrado
Ferro,mg,"0,38","0,34",BRC0941B,Nome não encontrado
Sódio,mg,270,243,BRC0941B,Nome não encontrado
Magnésio,mg,"15,1","13,6",BRC0941B,Nome não encontrado
Fósforo,mg,"66,1","59,5",BRC0941B,Nome não encontrado
Potássio,mg,177,159,BRC0941B,Nome não encontrado
Manganês,mg,"0,28","0,25",BRC0941B,Nome não encontrado
Zinco,mg,"0,71","0,64",BRC0941B,Nome não encontrado
Cobre,mg,"0,09","0,08",BRC0941B,Nome não encontrado
Selênio,mcg,"0,40","0,36",BRC0941B,Nome não encontrado
Vitamina A (RE),mcg,"71,8","64,6",BRC0941B,Nome não encontrado
Vitamina A (RAE),mcg,"36,1","32,5",BRC0941B,Nome não encontrado
Vitamina D,mcg,"0,22","0,20",BRC0941B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,62","0,55",BRC0941B,Nome não encontrado
Tiamina,mg,"0,16","0,14",BRC0941B,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0941B,Nome não encontrado
Niacina,mg,"1,39","1,25",BRC0941B,Nome não encontrado
Vitamina B6,mg,"0,04","0,03",BRC0941B,Nome não encontrado
Vitamina B12,mcg,"0,17","0,16",BRC0941B,Nome não encontrado
Vitamina C,mg,"7,60","6,84",BRC0941B,Nome não encontrado
Equivalente de folato,mcg,"14,2","12,7",BRC0941B,Nome não encontrado
Sal de adição,g,"0,47","0,42",BRC0941B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0941B,Nome não encontrado
Gordura de adição,g,-,-,BRC0941B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0941B,Nome não encontrado
Proteína animal,g,-,-,BRC0941B,Nome não encontrado
