componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,96,67,BRC0451B,Nome não encontrado
Energia,kcal,23,15,BRC0451B,Nome não encontrado
Umidade,g,"93,4","65,4",BRC0451B,Nome não encontrado
Carboidrato total,g,"4,92","3,45",BRC0451B,Nome não encontrado
Carboidrato disponível,g,"3,57","2,50",BRC0451B,Nome não encontrado
Proteína,g,"1,04","0,73",BRC0451B,Nome não encontrado
Lipídios,g,"0,18","0,13",BRC0451B,Nome não encontrado
Fibra alimentar,g,"1,36","0,95",BRC0451B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0451B,Nome não encontrado
Cinzas,g,"0,50","0,35",BRC0451B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0451B,Nome não encontrado
Ácidos graxos saturados,g,"0,06","0,04",BRC0451B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,01","0,00",BRC0451B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,06","0,04",BRC0451B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0451B,Nome não encontrado
Cálcio,mg,"32,9","23,1",BRC0451B,Nome não encontrado
Ferro,mg,"0,83","0,58",BRC0451B,Nome não encontrado
Sódio,mg,"3,78","2,64",BRC0451B,Nome não encontrado
Magnésio,mg,"9,72","6,80",BRC0451B,Nome não encontrado
Fósforo,mg,"26,9","18,8",BRC0451B,Nome não encontrado
Potássio,mg,184,128,BRC0451B,Nome não encontrado
Manganês,mg,"0,12","0,08",BRC0451B,Nome não encontrado
Zinco,mg,"0,23","0,16",BRC0451B,Nome não encontrado
Cobre,mg,"0,06","0,04",BRC0451B,Nome não encontrado
Selênio,mcg,"0,18","0,12",BRC0451B,Nome não encontrado
Vitamina A (RE),mcg,170,119,BRC0451B,Nome não encontrado
Vitamina A (RAE),mcg,"85,1","59,5",BRC0451B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0451B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,69","0,48",BRC0451B,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0451B,Nome não encontrado
Riboflavina,mg,"0,05","0,03",BRC0451B,Nome não encontrado
Niacina,mg,"0,19","0,13",BRC0451B,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0451B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0451B,Nome não encontrado
Vitamina C,mg,"18,4","12,9",BRC0451B,Nome não encontrado
Equivalente de folato,mcg,"12,5","8,72",BRC0451B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0451B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0451B,Nome não encontrado
Gordura de adição,g,-,-,BRC0451B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0451B,Nome não encontrado
Proteína animal,g,-,-,BRC0451B,Nome não encontrado
