componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,215,150,BRC0379B,Nome não encontrado
Energia,kcal,52,36,BRC0379B,Nome não encontrado
Umidade,g,"90,1","63,1",BRC0379B,Nome não encontrado
Carboidrato total,g,"4,33","3,03",BRC0379B,Nome não encontrado
Carboidrato disponível,g,"2,67","1,87",BRC0379B,Nome não encontrado
Proteína,g,"1,20","0,84",BRC0379B,Nome não encontrado
Lipídios,g,"3,68","2,57",BRC0379B,Nome não encontrado
Fibra alimentar,g,"1,68","1,18",BRC0379B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0379B,Nome não encontrado
Cinzas,g,"0,68","0,47",BRC0379B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0379B,Nome não encontrado
Ácidos graxos saturados,g,"0,60","0,42",BRC0379B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,59","1,81",BRC0379B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,46","0,32",BRC0379B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0379B,Nome não encontrado
Cálcio,mg,"24,3","17,0",BRC0379B,Nome não encontrado
Ferro,mg,"0,55","0,38",BRC0379B,Nome não encontrado
Sódio,mg,"59,3","41,5",BRC0379B,Nome não encontrado
Magnésio,mg,"11,0","7,69",BRC0379B,Nome não encontrado
Fósforo,mg,"26,3","18,4",BRC0379B,Nome não encontrado
Potássio,mg,237,166,BRC0379B,Nome não encontrado
Manganês,mg,"0,24","0,17",BRC0379B,Nome não encontrado
Zinco,mg,"0,27","0,19",BRC0379B,Nome não encontrado
Cobre,mg,"0,06","0,04",BRC0379B,Nome não encontrado
Selênio,mcg,"0,18","0,13",BRC0379B,Nome não encontrado
Vitamina A (RE),mcg,187,130,BRC0379B,Nome não encontrado
Vitamina A (RAE),mcg,"93,5","65,5",BRC0379B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0379B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,93","0,65",BRC0379B,Nome não encontrado
Tiamina,mg,"0,08","0,06",BRC0379B,Nome não encontrado
Riboflavina,mg,"0,04","0,03",BRC0379B,Nome não encontrado
Niacina,mg,"0,28","0,20",BRC0379B,Nome não encontrado
Vitamina B6,mg,"0,08","0,06",BRC0379B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0379B,Nome não encontrado
Vitamina C,mg,"15,1","10,6",BRC0379B,Nome não encontrado
Equivalente de folato,mcg,"24,1","16,9",BRC0379B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0379B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0379B,Nome não encontrado
Gordura de adição,g,-,-,BRC0379B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0379B,Nome não encontrado
Proteína animal,g,-,-,BRC0379B,Nome não encontrado
