componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1509,754,BRC0213K,Nome não encontrado
Energia,kcal,359,179,BRC0213K,Nome não encontrado
Umidade,g,"24,2","12,1",BRC0213K,Nome não encontrado
Carboidrato total,g,"45,6","22,8",BRC0213K,Nome não encontrado
Carboidrato disponível,g,"45,1","22,6",BRC0213K,Nome não encontrado
Proteína,g,"14,0","6,99",BRC0213K,Nome não encontrado
Lipídios,g,"13,5","6,76",BRC0213K,Nome não encontrado
Fibra alimentar,g,"0,48","0,24",BRC0213K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0213K,Nome não encontrado
Cinzas,g,"2,27","1,13",BRC0213K,Nome não encontrado
Colesterol,mg,110,"55,0",BRC0213K,Nome não encontrado
Ácidos graxos saturados,g,"7,17","3,58",BRC0213K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,08","2,04",BRC0213K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,52","0,26",BRC0213K,Nome não encontrado
Ácidos graxos trans,g,"0,40","0,20",BRC0213K,Nome não encontrado
Cálcio,mg,408,204,BRC0213K,Nome não encontrado
Ferro,mg,"2,26","1,13",BRC0213K,Nome não encontrado
Sódio,mg,"49,2","24,6",BRC0213K,Nome não encontrado
Magnésio,mg,"24,4","12,2",BRC0213K,Nome não encontrado
Fósforo,mg,130,"65,1",BRC0213K,Nome não encontrado
Potássio,mg,158,"79,1",BRC0213K,Nome não encontrado
Manganês,mg,"0,71","0,35",BRC0213K,Nome não encontrado
Zinco,mg,"1,39","0,69",BRC0213K,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0213K,Nome não encontrado
Selênio,mcg,"7,31","3,66",BRC0213K,Nome não encontrado
Vitamina A (RE),mcg,"92,5","46,2",BRC0213K,Nome não encontrado
Vitamina A (RAE),mcg,"92,5","46,2",BRC0213K,Nome não encontrado
Vitamina D,mcg,"1,66","0,83",BRC0213K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,35","0,18",BRC0213K,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0213K,Nome não encontrado
Riboflavina,mg,"0,20","0,10",BRC0213K,Nome não encontrado
Niacina,mg,"0,15","0,08",BRC0213K,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0213K,Nome não encontrado
Vitamina B12,mcg,"1,00","0,50",BRC0213K,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0213K,Nome não encontrado
Equivalente de folato,mcg,"62,9","31,5",BRC0213K,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0213K,Nome não encontrado
Açúcar de adição,g,"30,0","15,0",BRC0213K,Nome não encontrado
Gordura de adição,g,-,-,BRC0213K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0213K,Nome não encontrado
Proteína animal,g,-,-,BRC0213K,Nome não encontrado
