componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (70 g),codigo_alimento,nome_alimento
Energia,kJ,95,66,BRC0062C,Nome não encontrado
Energia,kcal,22,15,BRC0062C,Nome não encontrado
Umidade,g,"94,2","65,9",BRC0062C,Nome não encontrado
Carboidrato total,g,"5,25","3,67",BRC0062C,Nome não encontrado
Carboidrato disponível,g,"5,25","3,67",BRC0062C,Nome não encontrado
Proteína,g,"0,33","0,23",BRC0062C,Nome não encontrado
Lipídios,g,traços,traços,BRC0062C,Nome não encontrado
Fibra alimentar,g,traços,traços,BRC0062C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0062C,Nome não encontrado
Cinzas,g,"0,24","0,17",BRC0062C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0062C,Nome não encontrado
Ácidos graxos saturados,g,traços,traços,BRC0062C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0062C,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0062C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0062C,Nome não encontrado
Cálcio,mg,"10,2","7,13",BRC0062C,Nome não encontrado
Ferro,mg,"0,08","0,06",BRC0062C,Nome não encontrado
Sódio,mg,traços,traços,BRC0062C,Nome não encontrado
Magnésio,mg,"8,86","6,20",BRC0062C,Nome não encontrado
Fósforo,mg,"11,1","7,79",BRC0062C,Nome não encontrado
Potássio,mg,119,"83,9",BRC0062C,Nome não encontrado
Manganês,mg,"0,03","0,02",BRC0062C,Nome não encontrado
Zinco,mg,"0,00","0,00",BRC0062C,Nome não encontrado
Cobre,mg,"0,03","0,02",BRC0062C,Nome não encontrado
Selênio,mcg,"0,20","0,14",BRC0062C,Nome não encontrado
Vitamina A (RE),mcg,"31,4","22,0",BRC0062C,Nome não encontrado
Vitamina A (RAE),mcg,"15,7","11,0",BRC0062C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0062C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,15","0,11",BRC0062C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0062C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0062C,Nome não encontrado
Niacina,mg,traços,traços,BRC0062C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0062C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0062C,Nome não encontrado
Vitamina C,mg,"32,8","22,9",BRC0062C,Nome não encontrado
Equivalente de folato,mcg,"5,45","3,81",BRC0062C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0062C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0062C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0062C,Nome não encontrado
Proteína vegetal,g,"0,33","0,23",BRC0062C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0062C,Nome não encontrado
