componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (30 g),codigo_alimento,nome_alimento
Energia,kJ,1884,565,BRC0072N,Nome não encontrado
Energia,kcal,449,134,BRC0072N,Nome não encontrado
Umidade,g,"7,36","2,21",BRC0072N,Nome não encontrado
Carboidrato total,g,"67,5","20,2",BRC0072N,Nome não encontrado
Carboidrato disponível,g,"64,5","19,3",BRC0072N,Nome não encontrado
Proteína,g,"5,97","1,79",BRC0072N,Nome não encontrado
Lipídios,g,"17,9","5,37",BRC0072N,Nome não encontrado
Fibra alimentar,g,"3,00","0,90",BRC0072N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0072N,Nome não encontrado
Cinzas,g,"1,27","0,38",BRC0072N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0072N,Nome não encontrado
Ácidos graxos saturados,g,"5,96","1,79",BRC0072N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,42","1,63",BRC0072N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,64","1,69",BRC0072N,Nome não encontrado
Ácidos graxos trans,g,,,BRC0072N,Nome não encontrado
Cálcio,mg,"0,00","0,00",BRC0072N,Nome não encontrado
Ferro,mg,"3,22","0,97",BRC0072N,Nome não encontrado
Sódio,mg,418,125,BRC0072N,Nome não encontrado
Magnésio,mg,"32,0","9,60",BRC0072N,Nome não encontrado
Fósforo,mg,"63,0","18,9",BRC0072N,Nome não encontrado
Potássio,mg,134,"40,2",BRC0072N,Nome não encontrado
Manganês,mg,"0,39","0,12",BRC0072N,Nome não encontrado
Zinco,mg,"0,59","0,18",BRC0072N,Nome não encontrado
Cobre,mg,"0,20","0,06",BRC0072N,Nome não encontrado
Selênio,mcg,"6,00","1,80",BRC0072N,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0072N,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0072N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0072N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,47","0,44",BRC0072N,Nome não encontrado
Tiamina,mg,"0,26","0,08",BRC0072N,Nome não encontrado
Riboflavina,mg,"0,19","0,06",BRC0072N,Nome não encontrado
Niacina,mg,"1,98","0,59",BRC0072N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0072N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0072N,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0072N,Nome não encontrado
Equivalente de folato,mcg,"96,0","28,8",BRC0072N,Nome não encontrado
Sal de adição,g,,,BRC0072N,Nome não encontrado
Açúcar de adição,g,,,BRC0072N,Nome não encontrado
Gordura de adição,g,,,BRC0072N,Nome não encontrado
Proteína vegetal,g,,,BRC0072N,Nome não encontrado
Proteína animal,g,,,BRC0072N,Nome não encontrado
