componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1161,BRC1021F,Nome não encontrado
Energia,kcal,278,BRC1021F,Nome não encontrado
Umidade,g,"48,3",BRC1021F,Nome não encontrado
Carboidrato total,g,"15,3",BRC1021F,Nome não encontrado
Carboidrato disponível,g,"14,6",BRC1021F,Nome não encontrado
Proteína,g,"19,8",BRC1021F,Nome não encontrado
Lipídios,g,"15,4",BRC1021F,Nome não encontrado
Fibra alimentar,g,"0,71",BRC1021F,Nome não encontrado
Álcool,g,"0,00",BRC1021F,Nome não encontrado
Cinzas,g,"1,19",BRC1021F,Nome não encontrado
Colesterol,mg,236,BRC1021F,Nome não encontrado
Ácidos graxos saturados,g,"3,47",BRC1021F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,26",BRC1021F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,93",BRC1021F,Nome não encontrado
Ácidos graxos trans,g,"0,08",BRC1021F,Nome não encontrado
Cálcio,mg,"16,6",BRC1021F,Nome não encontrado
Ferro,mg,"6,70",BRC1021F,Nome não encontrado
Sódio,mg,120,BRC1021F,Nome não encontrado
Magnésio,mg,"26,8",BRC1021F,Nome não encontrado
Fósforo,mg,246,BRC1021F,Nome não encontrado
Potássio,mg,275,BRC1021F,Nome não encontrado
Manganês,mg,"0,42",BRC1021F,Nome não encontrado
Zinco,mg,"3,09",BRC1021F,Nome não encontrado
Cobre,mg,"0,27",BRC1021F,Nome não encontrado
Selênio,mcg,"30,6",BRC1021F,Nome não encontrado
Vitamina A (RE),mcg,1547,BRC1021F,Nome não encontrado
Vitamina A (RAE),mcg,1545,BRC1021F,Nome não encontrado
Vitamina D,mcg,"0,19",BRC1021F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,08",BRC1021F,Nome não encontrado
Tiamina,mg,"0,23",BRC1021F,Nome não encontrado
Riboflavina,mg,"0,41",BRC1021F,Nome não encontrado
Niacina,mg,"3,85",BRC1021F,Nome não encontrado
Vitamina B6,mg,"0,08",BRC1021F,Nome não encontrado
Vitamina B12,mcg,"5,78",BRC1021F,Nome não encontrado
Vitamina C,mg,traços,BRC1021F,Nome não encontrado
Equivalente de folato,mcg,275,BRC1021F,Nome não encontrado
Sal de adição,g,,BRC1021F,Nome não encontrado
Açúcar de adição,g,,BRC1021F,Nome não encontrado
Gordura de adição,g,-,BRC1021F,Nome não encontrado
Proteína vegetal,g,-,BRC1021F,Nome não encontrado
Proteína animal,g,-,BRC1021F,Nome não encontrado
