componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,266,BRC1140B,Nome não encontrado
Energia,kcal,64,BRC1140B,Nome não encontrado
Umidade,g,"85,9",BRC1140B,Nome não encontrado
Carboidrato total,g,"6,64",BRC1140B,Nome não encontrado
Carboidrato disponível,g,"3,08",BRC1140B,Nome não encontrado
Proteína,g,"2,40",BRC1140B,Nome não encontrado
Lipídios,g,"3,90",BRC1140B,Nome não encontrado
Fibra alimentar,g,"3,56",BRC1140B,Nome não encontrado
Álcool,g,"0,00",BRC1140B,Nome não encontrado
Cinzas,g,"1,18",BRC1140B,Nome não encontrado
Colesterol,mg,"0,00",BRC1140B,Nome não encontrado
Ácidos graxos saturados,g,"0,54",BRC1140B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,55",BRC1140B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,47",BRC1140B,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1140B,Nome não encontrado
Cálcio,mg,"2,03",BRC1140B,Nome não encontrado
Ferro,mg,"0,74",BRC1140B,Nome não encontrado
Sódio,mg,128,BRC1140B,Nome não encontrado
Magnésio,mg,"11,5",BRC1140B,Nome não encontrado
Fósforo,mg,104,BRC1140B,Nome não encontrado
Potássio,mg,298,BRC1140B,Nome não encontrado
Manganês,mg,"0,15",BRC1140B,Nome não encontrado
Zinco,mg,"0,75",BRC1140B,Nome não encontrado
Cobre,mg,"0,10",BRC1140B,Nome não encontrado
Selênio,mcg,"5,52",BRC1140B,Nome não encontrado
Vitamina A (RE),mcg,,BRC1140B,Nome não encontrado
Vitamina A (RAE),mcg,"0,05",BRC1140B,Nome não encontrado
Vitamina D,mcg,"0,19",BRC1140B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,48",BRC1140B,Nome não encontrado
Tiamina,mg,"0,51",BRC1140B,Nome não encontrado
Riboflavina,mg,"0,59",BRC1140B,Nome não encontrado
Niacina,mg,"25,7",BRC1140B,Nome não encontrado
Vitamina B6,mg,"0,18",BRC1140B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1140B,Nome não encontrado
Vitamina C,mg,"0,73",BRC1140B,Nome não encontrado
Equivalente de folato,mcg,"10,9",BRC1140B,Nome não encontrado
Sal de adição,g,"0,00",BRC1140B,Nome não encontrado
Açúcar de adição,g,"0,32",BRC1140B,Nome não encontrado
Gordura de adição,g,-,BRC1140B,Nome não encontrado
Proteína vegetal,g,-,BRC1140B,Nome não encontrado
Proteína animal,g,-,BRC1140B,Nome não encontrado
