componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (55 g),codigo_alimento,nome_alimento
Energia,kJ,1804,992,BRC0031K,Nome não encontrado
Energia,kcal,431,237,BRC0031K,Nome não encontrado
Umidade,g,"19,9","10,9",BRC0031K,Nome não encontrado
Carboidrato total,g,"49,6","27,3",BRC0031K,Nome não encontrado
Carboidrato disponível,g,"48,5","26,7",BRC0031K,Nome não encontrado
Proteína,g,"6,15","3,38",BRC0031K,Nome não encontrado
Lipídios,g,"23,4","12,9",BRC0031K,Nome não encontrado
Fibra alimentar,g,"1,08","0,59",BRC0031K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0031K,Nome não encontrado
Cinzas,g,"1,03","0,57",BRC0031K,Nome não encontrado
Colesterol,mg,343,188,BRC0031K,Nome não encontrado
Ácidos graxos saturados,g,"10,6","5,83",BRC0031K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,01","2,76",BRC0031K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,79","2,08",BRC0031K,Nome não encontrado
Ácidos graxos trans,g,"0,05","0,03",BRC0031K,Nome não encontrado
Cálcio,mg,"39,3","21,6",BRC0031K,Nome não encontrado
Ferro,mg,"1,16","0,64",BRC0031K,Nome não encontrado
Sódio,mg,"35,7","19,6",BRC0031K,Nome não encontrado
Magnésio,mg,"13,4","7,37",BRC0031K,Nome não encontrado
Fósforo,mg,130,"71,5",BRC0031K,Nome não encontrado
Potássio,mg,"94,7","52,1",BRC0031K,Nome não encontrado
Manganês,mg,"0,16","0,09",BRC0031K,Nome não encontrado
Zinco,mg,"1,38","0,76",BRC0031K,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0031K,Nome não encontrado
Selênio,mcg,"13,0","7,15",BRC0031K,Nome não encontrado
Vitamina A (RE),mcg,292,160,BRC0031K,Nome não encontrado
Vitamina A (RAE),mcg,289,158,BRC0031K,Nome não encontrado
Vitamina D,mcg,"1,68","0,92",BRC0031K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,28","0,70",BRC0031K,Nome não encontrado
Tiamina,mg,traços,traços,BRC0031K,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0031K,Nome não encontrado
Niacina,mg,"0,01","0,01",BRC0031K,Nome não encontrado
Vitamina B6,mg,"0,11","0,06",BRC0031K,Nome não encontrado
Vitamina B12,mcg,"0,49","0,27",BRC0031K,Nome não encontrado
Vitamina C,mg,"0,40","0,22",BRC0031K,Nome não encontrado
Equivalente de folato,mcg,"37,3","20,5",BRC0031K,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0031K,Nome não encontrado
Açúcar de adição,g,"46,6","25,6",BRC0031K,Nome não encontrado
Gordura de adição,g,"6,71","3,69",BRC0031K,Nome não encontrado
Proteína vegetal,g,"0,81","0,45",BRC0031K,Nome não encontrado
Proteína animal,g,"5,33","2,93",BRC0031K,Nome não encontrado
