componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,235,211,BRC0513B,Nome não encontrado
Energia,kcal,57,50,BRC0513B,Nome não encontrado
Umidade,g,"88,9","80,0",BRC0513B,Nome não encontrado
Carboidrato total,g,"5,78","5,20",BRC0513B,Nome não encontrado
Carboidrato disponível,g,"3,72","3,35",BRC0513B,Nome não encontrado
Proteína,g,"0,97","0,87",BRC0513B,Nome não encontrado
Lipídios,g,"3,74","3,37",BRC0513B,Nome não encontrado
Fibra alimentar,g,"2,06","1,85",BRC0513B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0513B,Nome não encontrado
Cinzas,g,"0,62","0,56",BRC0513B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0513B,Nome não encontrado
Ácidos graxos saturados,g,"0,55","0,49",BRC0513B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,61","2,35",BRC0513B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,47","0,42",BRC0513B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0513B,Nome não encontrado
Cálcio,mg,"24,5","22,0",BRC0513B,Nome não encontrado
Ferro,mg,"0,34","0,31",BRC0513B,Nome não encontrado
Sódio,mg,"60,6","54,5",BRC0513B,Nome não encontrado
Magnésio,mg,"10,2","9,18",BRC0513B,Nome não encontrado
Fósforo,mg,"24,3","21,9",BRC0513B,Nome não encontrado
Potássio,mg,232,209,BRC0513B,Nome não encontrado
Manganês,mg,"0,14","0,13",BRC0513B,Nome não encontrado
Zinco,mg,"0,21","0,19",BRC0513B,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0513B,Nome não encontrado
Selênio,mcg,"0,24","0,22",BRC0513B,Nome não encontrado
Vitamina A (RE),mcg,465,418,BRC0513B,Nome não encontrado
Vitamina A (RAE),mcg,232,209,BRC0513B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0513B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,40","1,26",BRC0513B,Nome não encontrado
Tiamina,mg,"0,06","0,05",BRC0513B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0513B,Nome não encontrado
Niacina,mg,"1,15","1,03",BRC0513B,Nome não encontrado
Vitamina B6,mg,"0,09","0,08",BRC0513B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0513B,Nome não encontrado
Vitamina C,mg,"5,04","4,53",BRC0513B,Nome não encontrado
Equivalente de folato,mcg,"17,0","15,3",BRC0513B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0513B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0513B,Nome não encontrado
Gordura de adição,g,-,-,BRC0513B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0513B,Nome não encontrado
Proteína animal,g,-,-,BRC0513B,Nome não encontrado
