componente,unidade,Valor por 100g,Porção Média (45 g),codigo_alimento,nome_alimento
Energia,kJ,1941,873,BRC0869A,Nome não encontrado
Energia,kcal,465,209,BRC0869A,Nome não encontrado
Umidade,g,"12,4","5,58",BRC0869A,Nome não encontrado
Carboidrato total,g,"62,9","28,3",BRC0869A,Nome não encontrado
Carboidrato disponível,g,"62,5","28,1",BRC0869A,Nome não encontrado
Proteína,g,"1,29","0,58",BRC0869A,Nome não encontrado
Lipídios,g,"23,2","10,4",BRC0869A,Nome não encontrado
Fibra alimentar,g,"0,37","0,17",BRC0869A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0869A,Nome não encontrado
Cinzas,g,"0,24","0,11",BRC0869A,Nome não encontrado
Colesterol,mg,117,"52,7",BRC0869A,Nome não encontrado
Ácidos graxos saturados,g,"13,4","6,01",BRC0869A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,45","2,90",BRC0869A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,95","0,43",BRC0869A,Nome não encontrado
Ácidos graxos trans,g,"0,71","0,32",BRC0869A,Nome não encontrado
Cálcio,mg,"16,3","7,33",BRC0869A,Nome não encontrado
Ferro,mg,"0,63","0,28",BRC0869A,Nome não encontrado
Sódio,mg,"7,71","3,47",BRC0869A,Nome não encontrado
Magnésio,mg,"7,54","3,39",BRC0869A,Nome não encontrado
Fósforo,mg,"29,6","13,3",BRC0869A,Nome não encontrado
Potássio,mg,"43,8","19,7",BRC0869A,Nome não encontrado
Manganês,mg,"0,42","0,19",BRC0869A,Nome não encontrado
Zinco,mg,"0,22","0,10",BRC0869A,Nome não encontrado
Cobre,mg,"0,03","0,01",BRC0869A,Nome não encontrado
Selênio,mcg,"3,30","1,49",BRC0869A,Nome não encontrado
Vitamina A (RE),mcg,283,127,BRC0869A,Nome não encontrado
Vitamina A (RAE),mcg,279,125,BRC0869A,Nome não encontrado
Vitamina D,mcg,"0,31","0,14",BRC0869A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,83","0,37",BRC0869A,Nome não encontrado
Tiamina,mg,"0,01","0,00",BRC0869A,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0869A,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0869A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0869A,Nome não encontrado
Vitamina B12,mcg,"0,14","0,06",BRC0869A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0869A,Nome não encontrado
Equivalente de folato,mcg,"7,30","3,29",BRC0869A,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0869A,Nome não encontrado
Açúcar de adição,g,"20,0","9,00",BRC0869A,Nome não encontrado
Gordura de adição,g,-,-,BRC0869A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0869A,Nome não encontrado
Proteína animal,g,-,-,BRC0869A,Nome não encontrado
