componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,607,BRC1100B,Nome não encontrado
Energia,kcal,144,BRC1100B,Nome não encontrado
Umidade,g,"65,6",BRC1100B,Nome não encontrado
Carboidrato total,g,"25,4",BRC1100B,Nome não encontrado
Carboidrato disponível,g,"21,8",BRC1100B,Nome não encontrado
Proteína,g,"3,58",BRC1100B,Nome não encontrado
Lipídios,g,"3,97",BRC1100B,Nome não encontrado
Fibra alimentar,g,"3,60",BRC1100B,Nome não encontrado
Álcool,g,"0,00",BRC1100B,Nome não encontrado
Cinzas,g,"1,50",BRC1100B,Nome não encontrado
Colesterol,mg,"0,00",BRC1100B,Nome não encontrado
Ácidos graxos saturados,g,"1,36",BRC1100B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,19",BRC1100B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,53",BRC1100B,Nome não encontrado
Ácidos graxos trans,g,"0,01",BRC1100B,Nome não encontrado
Cálcio,mg,"19,6",BRC1100B,Nome não encontrado
Ferro,mg,"0,90",BRC1100B,Nome não encontrado
Sódio,mg,197,BRC1100B,Nome não encontrado
Magnésio,mg,"19,4",BRC1100B,Nome não encontrado
Fósforo,mg,"79,2",BRC1100B,Nome não encontrado
Potássio,mg,348,BRC1100B,Nome não encontrado
Manganês,mg,"0,26",BRC1100B,Nome não encontrado
Zinco,mg,"0,53",BRC1100B,Nome não encontrado
Cobre,mg,"0,15",BRC1100B,Nome não encontrado
Selênio,mcg,"0,97",BRC1100B,Nome não encontrado
Vitamina A (RE),mcg,140,BRC1100B,Nome não encontrado
Vitamina A (RAE),mcg,"76,4",BRC1100B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1100B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,71",BRC1100B,Nome não encontrado
Tiamina,mg,"0,12",BRC1100B,Nome não encontrado
Riboflavina,mg,"0,04",BRC1100B,Nome não encontrado
Niacina,mg,"0,71",BRC1100B,Nome não encontrado
Vitamina B6,mg,"0,10",BRC1100B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1100B,Nome não encontrado
Vitamina C,mg,"5,79",BRC1100B,Nome não encontrado
Equivalente de folato,mcg,"25,7",BRC1100B,Nome não encontrado
Sal de adição,g,"0,00",BRC1100B,Nome não encontrado
Açúcar de adição,g,,BRC1100B,Nome não encontrado
Gordura de adição,g,-,BRC1100B,Nome não encontrado
Proteína vegetal,g,-,BRC1100B,Nome não encontrado
Proteína animal,g,-,BRC1100B,Nome não encontrado
