componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (60 g),codigo_alimento,nome_alimento
Energia,kJ,176,105,BRC0031C,Nome não encontrado
Energia,kcal,42,25,BRC0031C,Nome não encontrado
Umidade,g,"88,4","53,0",BRC0031C,Nome não encontrado
Carboidrato total,g,"10,1","6,05",BRC0031C,Nome não encontrado
Carboidrato disponível,g,"8,19","4,91",BRC0031C,Nome não encontrado
Proteína,g,"0,88","0,53",BRC0031C,Nome não encontrado
Lipídios,g,"0,18","0,11",BRC0031C,Nome não encontrado
Fibra alimentar,g,"1,89","1,13",BRC0031C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0031C,Nome não encontrado
Cinzas,g,"0,50","0,30",BRC0031C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0031C,Nome não encontrado
Ácidos graxos saturados,g,"0,01","0,01",BRC0031C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,05","0,03",BRC0031C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,06","0,04",BRC0031C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0031C,Nome não encontrado
Cálcio,mg,"2,92","1,75",BRC0031C,Nome não encontrado
Ferro,mg,"0,24","0,15",BRC0031C,Nome não encontrado
Sódio,mg,traços,traços,BRC0031C,Nome não encontrado
Magnésio,mg,"6,97","4,18",BRC0031C,Nome não encontrado
Fósforo,mg,"16,8","10,1",BRC0031C,Nome não encontrado
Potássio,mg,134,"81,0",BRC0031C,Nome não encontrado
Manganês,mg,"0,06","0,04",BRC0031C,Nome não encontrado
Zinco,mg,"0,09","0,05",BRC0031C,Nome não encontrado
Cobre,mg,"0,02","0,01",BRC0031C,Nome não encontrado
Selênio,mcg,"0,10","0,06",BRC0031C,Nome não encontrado
Vitamina A (RE),mcg,"47,0","28,2",BRC0031C,Nome não encontrado
Vitamina A (RAE),mcg,"23,5","14,1",BRC0031C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0031C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,53","0,32",BRC0031C,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0031C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0031C,Nome não encontrado
Niacina,mg,traços,traços,BRC0031C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0031C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0031C,Nome não encontrado
Vitamina C,mg,"3,55","2,13",BRC0031C,Nome não encontrado
Equivalente de folato,mcg,"4,19","2,51",BRC0031C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0031C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0031C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0031C,Nome não encontrado
Proteína vegetal,g,"0,88","0,53",BRC0031C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0031C,Nome não encontrado
