componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (150 g),codigo_alimento,nome_alimento
Energia,kJ,751,1126,BRC0980F,Nome não encontrado
Energia,kcal,180,269,BRC0980F,Nome não encontrado
Umidade,g,"66,1","99,2",BRC0980F,Nome não encontrado
Carboidrato total,g,"6,93","10,4",BRC0980F,Nome não encontrado
Carboidrato disponível,g,"5,88","8,82",BRC0980F,Nome não encontrado
Proteína,g,"15,1","22,7",BRC0980F,Nome não encontrado
Lipídios,g,"10,4","15,6",BRC0980F,Nome não encontrado
Fibra alimentar,g,"1,05","1,57",BRC0980F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0980F,Nome não encontrado
Cinzas,g,"1,43","2,15",BRC0980F,Nome não encontrado
Colesterol,mg,"44,5","66,8",BRC0980F,Nome não encontrado
Ácidos graxos saturados,g,"4,00","6,00",BRC0980F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,47","6,70",BRC0980F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,23","1,85",BRC0980F,Nome não encontrado
Ácidos graxos trans,g,"0,08","0,12",BRC0980F,Nome não encontrado
Cálcio,mg,"17,3","26,0",BRC0980F,Nome não encontrado
Ferro,mg,"1,30","1,95",BRC0980F,Nome não encontrado
Sódio,mg,248,373,BRC0980F,Nome não encontrado
Magnésio,mg,"15,0","22,4",BRC0980F,Nome não encontrado
Fósforo,mg,105,157,BRC0980F,Nome não encontrado
Potássio,mg,209,314,BRC0980F,Nome não encontrado
Manganês,mg,"0,06","0,09",BRC0980F,Nome não encontrado
Zinco,mg,"2,73","4,10",BRC0980F,Nome não encontrado
Cobre,mg,"0,12","0,18",BRC0980F,Nome não encontrado
Selênio,mcg,"0,54","0,81",BRC0980F,Nome não encontrado
Vitamina A (RE),mcg,"25,6","38,4",BRC0980F,Nome não encontrado
Vitamina A (RAE),mcg,"13,4","20,0",BRC0980F,Nome não encontrado
Vitamina D,mcg,"0,61","0,92",BRC0980F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,30","0,45",BRC0980F,Nome não encontrado
Tiamina,mg,"0,15","0,23",BRC0980F,Nome não encontrado
Riboflavina,mg,"0,05","0,07",BRC0980F,Nome não encontrado
Niacina,mg,"2,69","4,03",BRC0980F,Nome não encontrado
Vitamina B6,mg,"0,04","0,06",BRC0980F,Nome não encontrado
Vitamina B12,mcg,"0,89","1,33",BRC0980F,Nome não encontrado
Vitamina C,mg,"4,95","7,42",BRC0980F,Nome não encontrado
Equivalente de folato,mcg,"12,8","19,1",BRC0980F,Nome não encontrado
Sal de adição,g,,-,BRC0980F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0980F,Nome não encontrado
Gordura de adição,g,-,-,BRC0980F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0980F,Nome não encontrado
Proteína animal,g,-,-,BRC0980F,Nome não encontrado
