componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,1028,925,BRC0455B,Nome não encontrado
Energia,kcal,248,223,BRC0455B,Nome não encontrado
Umidade,g,"60,4","54,4",BRC0455B,Nome não encontrado
Carboidrato total,g,"9,41","8,47",BRC0455B,Nome não encontrado
Carboidrato disponível,g,"7,72","6,94",BRC0455B,Nome não encontrado
Proteína,g,"8,01","7,21",BRC0455B,Nome não encontrado
Lipídios,g,"20,2","18,2",BRC0455B,Nome não encontrado
Fibra alimentar,g,"1,70","1,53",BRC0455B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0455B,Nome não encontrado
Cinzas,g,"1,97","1,77",BRC0455B,Nome não encontrado
Colesterol,mg,"22,9","20,6",BRC0455B,Nome não encontrado
Ácidos graxos saturados,g,"6,02","5,42",BRC0455B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"11,4","10,3",BRC0455B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,42","1,28",BRC0455B,Nome não encontrado
Ácidos graxos trans,g,"0,25","0,22",BRC0455B,Nome não encontrado
Cálcio,mg,113,101,BRC0455B,Nome não encontrado
Ferro,mg,"0,66","0,59",BRC0455B,Nome não encontrado
Sódio,mg,426,383,BRC0455B,Nome não encontrado
Magnésio,mg,"20,0","18,0",BRC0455B,Nome não encontrado
Fósforo,mg,157,141,BRC0455B,Nome não encontrado
Potássio,mg,224,202,BRC0455B,Nome não encontrado
Manganês,mg,"0,13","0,11",BRC0455B,Nome não encontrado
Zinco,mg,"1,19","1,07",BRC0455B,Nome não encontrado
Cobre,mg,"0,09","0,08",BRC0455B,Nome não encontrado
Selênio,mcg,"0,24","0,21",BRC0455B,Nome não encontrado
Vitamina A (RE),mcg,226,203,BRC0455B,Nome não encontrado
Vitamina A (RAE),mcg,113,101,BRC0455B,Nome não encontrado
Vitamina D,mcg,"0,12","0,10",BRC0455B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,71","2,44",BRC0455B,Nome não encontrado
Tiamina,mg,"0,06","0,06",BRC0455B,Nome não encontrado
Riboflavina,mg,"0,07","0,06",BRC0455B,Nome não encontrado
Niacina,mg,"0,14","0,12",BRC0455B,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0455B,Nome não encontrado
Vitamina B12,mcg,"0,71","0,64",BRC0455B,Nome não encontrado
Vitamina C,mg,"25,1","22,6",BRC0455B,Nome não encontrado
Equivalente de folato,mcg,"31,6","28,4",BRC0455B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0455B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0455B,Nome não encontrado
Gordura de adição,g,-,-,BRC0455B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0455B,Nome não encontrado
Proteína animal,g,-,-,BRC0455B,Nome não encontrado
