componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (6 g),codigo_alimento,nome_alimento
Energia,kJ,1985,119,BRC0038A,Nome não encontrado
Energia,kcal,472,28,BRC0038A,Nome não encontrado
Umidade,g,"1,94","0,12",BRC0038A,Nome não encontrado
Carboidrato total,g,"73,3","4,40",BRC0038A,Nome não encontrado
Carboidrato disponível,g,"73,3","4,40",BRC0038A,Nome não encontrado
Proteína,g,"7,16","0,43",BRC0038A,Nome não encontrado
Lipídios,g,"16,7","1,00",BRC0038A,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0038A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0038A,Nome não encontrado
Cinzas,g,"0,91","0,05",BRC0038A,Nome não encontrado
Colesterol,mg,103,"6,22",BRC0038A,Nome não encontrado
Ácidos graxos saturados,g,"9,80","0,59",BRC0038A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,90","0,29",BRC0038A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,87","0,05",BRC0038A,Nome não encontrado
Ácidos graxos trans,g,"3,67","0,22",BRC0038A,Nome não encontrado
Cálcio,mg,"29,8","1,79",BRC0038A,Nome não encontrado
Ferro,mg,"0,30","0,02",BRC0038A,Nome não encontrado
Sódio,mg,360,"21,6",BRC0038A,Nome não encontrado
Magnésio,mg,"12,3","0,74",BRC0038A,Nome não encontrado
Fósforo,mg,104,"6,29",BRC0038A,Nome não encontrado
Potássio,mg,114,"6,85",BRC0038A,Nome não encontrado
Manganês,mg,"0,79","0,05",BRC0038A,Nome não encontrado
Zinco,mg,"0,39","0,02",BRC0038A,Nome não encontrado
Cobre,mg,"0,17","0,01",BRC0038A,Nome não encontrado
Selênio,mcg,,,BRC0038A,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0038A,Nome não encontrado
Vitamina A (RAE),mcg,141,"8,51",BRC0038A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0038A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0038A,Nome não encontrado
Tiamina,mg,"0,68","0,04",BRC0038A,Nome não encontrado
Riboflavina,mg,"0,07","0,00",BRC0038A,Nome não encontrado
Niacina,mg,"0,33","0,02",BRC0038A,Nome não encontrado
Vitamina B6,mg,"0,04","0,00",BRC0038A,Nome não encontrado
Vitamina B12,mcg,"0,37","0,02",BRC0038A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0038A,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0038A,Nome não encontrado
Sal de adição,g,,,BRC0038A,Nome não encontrado
Açúcar de adição,g,,,BRC0038A,Nome não encontrado
Gordura de adição,g,,,BRC0038A,Nome não encontrado
Proteína vegetal,g,,,BRC0038A,Nome não encontrado
Proteína animal,g,,,BRC0038A,Nome não encontrado
