componente,unidade,Valor por 100g,Porção Média (150 g),codigo_alimento,nome_alimento
Energia,kJ,1076,1614,BRC0178F,Nome não encontrado
Energia,kcal,258,387,BRC0178F,Nome não encontrado
Umidade,g,"52,5","78,7",BRC0178F,Nome não encontrado
Carboidrato total,g,"6,32","9,48",BRC0178F,Nome não encontrado
Carboidrato disponível,g,"6,32","9,48",BRC0178F,Nome não encontrado
Proteína,g,"20,0","30,0",BRC0178F,Nome não encontrado
Lipídios,g,"17,0","25,5",BRC0178F,Nome não encontrado
Fibra alimentar,g,,-,BRC0178F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0178F,Nome não encontrado
Cinzas,g,"4,24","6,36",BRC0178F,Nome não encontrado
Colesterol,mg,"48,9","73,4",BRC0178F,Nome não encontrado
Ácidos graxos saturados,g,"5,90","8,85",BRC0178F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,00","9,00",BRC0178F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,70","5,55",BRC0178F,Nome não encontrado
Ácidos graxos trans,g,"0,44","0,66",BRC0178F,Nome não encontrado
Cálcio,mg,"62,4","93,6",BRC0178F,Nome não encontrado
Ferro,mg,"3,02","4,53",BRC0178F,Nome não encontrado
Sódio,mg,1251,1877,BRC0178F,Nome não encontrado
Magnésio,mg,"59,7","89,6",BRC0178F,Nome não encontrado
Fósforo,mg,324,486,BRC0178F,Nome não encontrado
Potássio,mg,660,990,BRC0178F,Nome não encontrado
Manganês,mg,"0,52","0,78",BRC0178F,Nome não encontrado
Zinco,mg,"3,18","4,77",BRC0178F,Nome não encontrado
Cobre,mg,"0,18","0,26",BRC0178F,Nome não encontrado
Selênio,mcg,,-,BRC0178F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0178F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0178F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0178F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,13","0,20",BRC0178F,Nome não encontrado
Tiamina,mg,"0,13","0,20",BRC0178F,Nome não encontrado
Riboflavina,mg,"0,06","0,09",BRC0178F,Nome não encontrado
Niacina,mg,"2,73","4,10",BRC0178F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0178F,Nome não encontrado
Vitamina B12,mcg,"2,99","4,48",BRC0178F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0178F,Nome não encontrado
Equivalente de folato,mcg,"10,2","15,3",BRC0178F,Nome não encontrado
Sal de adição,g,,-,BRC0178F,Nome não encontrado
Açúcar de adição,g,,-,BRC0178F,Nome não encontrado
Gordura de adição,g,,-,BRC0178F,Nome não encontrado
Proteína vegetal,g,,-,BRC0178F,Nome não encontrado
Proteína animal,g,,-,BRC0178F,Nome não encontrado
