componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1335,1468,BRC0024F,Nome não encontrado
Energia,kcal,321,352,BRC0024F,Nome não encontrado
Umidade,g,"47,7","52,5",BRC0024F,Nome não encontrado
Carboidrato total,g,"0,03","0,03",BRC0024F,Nome não encontrado
Carboidrato disponível,g,"0,03","0,03",BRC0024F,Nome não encontrado
Proteína,g,"28,2","31,1",BRC0024F,Nome não encontrado
Lipídios,g,"23,1","25,4",BRC0024F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0024F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0024F,Nome não encontrado
Cinzas,g,"0,95","1,05",BRC0024F,Nome não encontrado
Colesterol,mg,"90,8","99,9",BRC0024F,Nome não encontrado
Ácidos graxos saturados,g,"5,50","6,05",BRC0024F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,40","5,94",BRC0024F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,20","0,22",BRC0024F,Nome não encontrado
Ácidos graxos trans,g,"0,23","0,25",BRC0024F,Nome não encontrado
Cálcio,mg,"7,62","8,39",BRC0024F,Nome não encontrado
Ferro,mg,"2,70","2,97",BRC0024F,Nome não encontrado
Sódio,mg,"71,6","78,7",BRC0024F,Nome não encontrado
Magnésio,mg,"18,2","20,0",BRC0024F,Nome não encontrado
Fósforo,mg,212,233,BRC0024F,Nome não encontrado
Potássio,mg,321,353,BRC0024F,Nome não encontrado
Manganês,mg,traços,traços,BRC0024F,Nome não encontrado
Zinco,mg,"5,29","5,82",BRC0024F,Nome não encontrado
Cobre,mg,"0,08","0,09",BRC0024F,Nome não encontrado
Selênio,mcg,,,BRC0024F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0024F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0024F,Nome não encontrado
Vitamina D,mcg,,,BRC0024F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0024F,Nome não encontrado
Tiamina,mg,traços,traços,BRC0024F,Nome não encontrado
Riboflavina,mg,"0,08","0,08",BRC0024F,Nome não encontrado
Niacina,mg,"2,16","2,38",BRC0024F,Nome não encontrado
Vitamina B6,mg,"0,14","0,15",BRC0024F,Nome não encontrado
Vitamina B12,mcg,,,BRC0024F,Nome não encontrado
Vitamina C,mg,,,BRC0024F,Nome não encontrado
Equivalente de folato,mcg,,,BRC0024F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0024F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0024F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0024F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0024F,Nome não encontrado
Proteína animal,g,"28,2","31,1",BRC0024F,Nome não encontrado
