componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,910,1001,BRC0662F,Nome não encontrado
Energia,kcal,217,239,BRC0662F,Nome não encontrado
Umidade,g,"53,5","58,9",BRC0662F,Nome não encontrado
Carboidrato total,g,"1,34","1,47",BRC0662F,Nome não encontrado
Carboidrato disponível,g,"0,83","0,91",BRC0662F,Nome não encontrado
Proteína,g,"29,4","32,4",BRC0662F,Nome não encontrado
Lipídios,g,"10,6","11,6",BRC0662F,Nome não encontrado
Fibra alimentar,g,"0,51","0,56",BRC0662F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0662F,Nome não encontrado
Cinzas,g,"3,25","3,57",BRC0662F,Nome não encontrado
Colesterol,mg,"90,7","99,8",BRC0662F,Nome não encontrado
Ácidos graxos saturados,g,"4,00","4,40",BRC0662F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,56","5,02",BRC0662F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,94","1,04",BRC0662F,Nome não encontrado
Ácidos graxos trans,g,"0,32","0,35",BRC0662F,Nome não encontrado
Cálcio,mg,"14,2","15,6",BRC0662F,Nome não encontrado
Ferro,mg,"2,86","3,14",BRC0662F,Nome não encontrado
Sódio,mg,1235,1358,BRC0662F,Nome não encontrado
Magnésio,mg,"13,5","14,8",BRC0662F,Nome não encontrado
Fósforo,mg,"88,3","97,1",BRC0662F,Nome não encontrado
Potássio,mg,133,146,BRC0662F,Nome não encontrado
Manganês,mg,"0,03","0,04",BRC0662F,Nome não encontrado
Zinco,mg,"4,92","5,41",BRC0662F,Nome não encontrado
Cobre,mg,"0,08","0,09",BRC0662F,Nome não encontrado
Selênio,mcg,"6,13","6,74",BRC0662F,Nome não encontrado
Vitamina A (RE),mcg,"27,3","30,1",BRC0662F,Nome não encontrado
Vitamina A (RAE),mcg,"13,7","15,0",BRC0662F,Nome não encontrado
Vitamina D,mcg,"0,12","0,13",BRC0662F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,42","0,46",BRC0662F,Nome não encontrado
Tiamina,mg,"0,07","0,07",BRC0662F,Nome não encontrado
Riboflavina,mg,"0,06","0,07",BRC0662F,Nome não encontrado
Niacina,mg,"1,20","1,32",BRC0662F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0662F,Nome não encontrado
Vitamina B12,mcg,"0,34","0,37",BRC0662F,Nome não encontrado
Vitamina C,mg,"4,07","4,48",BRC0662F,Nome não encontrado
Equivalente de folato,mcg,"52,6","57,9",BRC0662F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0662F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0662F,Nome não encontrado
Gordura de adição,g,-,-,BRC0662F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0662F,Nome não encontrado
Proteína animal,g,-,-,BRC0662F,Nome não encontrado
