componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1215,BRC1153A,Nome não encontrado
Energia,kcal,292,BRC1153A,Nome não encontrado
Umidade,g,"49,8",BRC1153A,Nome não encontrado
Carboidrato total,g,"20,9",BRC1153A,Nome não encontrado
Carboidrato disponível,g,"19,3",BRC1153A,Nome não encontrado
Proteína,g,"7,81",BRC1153A,Nome não encontrado
Lipídios,g,"20,1",BRC1153A,Nome não encontrado
Fibra alimentar,g,"1,63",BRC1153A,Nome não encontrado
Álcool,g,"0,00",BRC1153A,Nome não encontrado
Cinzas,g,"1,41",BRC1153A,Nome não encontrado
Colesterol,mg,"41,8",BRC1153A,Nome não encontrado
Ácidos graxos saturados,g,"8,99",BRC1153A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,96",BRC1153A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,07",BRC1153A,Nome não encontrado
Ácidos graxos trans,g,"0,36",BRC1153A,Nome não encontrado
Cálcio,mg,130,BRC1153A,Nome não encontrado
Ferro,mg,"1,26",BRC1153A,Nome não encontrado
Sódio,mg,207,BRC1153A,Nome não encontrado
Magnésio,mg,"16,5",BRC1153A,Nome não encontrado
Fósforo,mg,147,BRC1153A,Nome não encontrado
Potássio,mg,224,BRC1153A,Nome não encontrado
Manganês,mg,"0,17",BRC1153A,Nome não encontrado
Zinco,mg,"0,99",BRC1153A,Nome não encontrado
Cobre,mg,"0,08",BRC1153A,Nome não encontrado
Selênio,mcg,"3,32",BRC1153A,Nome não encontrado
Vitamina A (RE),mcg,142,BRC1153A,Nome não encontrado
Vitamina A (RAE),mcg,141,BRC1153A,Nome não encontrado
Vitamina D,mcg,"0,10",BRC1153A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,76",BRC1153A,Nome não encontrado
Tiamina,mg,"0,10",BRC1153A,Nome não encontrado
Riboflavina,mg,"0,05",BRC1153A,Nome não encontrado
Niacina,mg,"0,25",BRC1153A,Nome não encontrado
Vitamina B6,mg,"0,13",BRC1153A,Nome não encontrado
Vitamina B12,mcg,"0,34",BRC1153A,Nome não encontrado
Vitamina C,mg,"4,70",BRC1153A,Nome não encontrado
Equivalente de folato,mcg,"52,5",BRC1153A,Nome não encontrado
Sal de adição,g,,BRC1153A,Nome não encontrado
Açúcar de adição,g,,BRC1153A,Nome não encontrado
Gordura de adição,g,-,BRC1153A,Nome não encontrado
Proteína vegetal,g,-,BRC1153A,Nome não encontrado
Proteína animal,g,-,BRC1153A,Nome não encontrado
