componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,571,228,BRC0598B,Nome não encontrado
Energia,kcal,139,55,BRC0598B,Nome não encontrado
Umidade,g,"81,3","32,5",BRC0598B,Nome não encontrado
Carboidrato total,g,"2,36","0,94",BRC0598B,Nome não encontrado
Carboidrato disponível,g,"0,48","0,19",BRC0598B,Nome não encontrado
Proteína,g,"0,97","0,39",BRC0598B,Nome não encontrado
Lipídios,g,"14,4","5,75",BRC0598B,Nome não encontrado
Fibra alimentar,g,"1,88","0,75",BRC0598B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0598B,Nome não encontrado
Cinzas,g,"1,01","0,41",BRC0598B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0598B,Nome não encontrado
Ácidos graxos saturados,g,"2,28","0,91",BRC0598B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,33","1,33",BRC0598B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"8,55","3,42",BRC0598B,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,03",BRC0598B,Nome não encontrado
Cálcio,mg,"40,6","16,2",BRC0598B,Nome não encontrado
Ferro,mg,"0,42","0,17",BRC0598B,Nome não encontrado
Sódio,mg,139,"55,6",BRC0598B,Nome não encontrado
Magnésio,mg,"13,3","5,32",BRC0598B,Nome não encontrado
Fósforo,mg,"11,4","4,57",BRC0598B,Nome não encontrado
Potássio,mg,454,181,BRC0598B,Nome não encontrado
Manganês,mg,"0,19","0,07",BRC0598B,Nome não encontrado
Zinco,mg,"0,14","0,06",BRC0598B,Nome não encontrado
Cobre,mg,"0,09","0,04",BRC0598B,Nome não encontrado
Selênio,mcg,"0,13","0,05",BRC0598B,Nome não encontrado
Vitamina A (RE),mcg,132,"53,1",BRC0598B,Nome não encontrado
Vitamina A (RAE),mcg,"66,3","26,5",BRC0598B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0598B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,43","0,57",BRC0598B,Nome não encontrado
Tiamina,mg,"0,03","0,01",BRC0598B,Nome não encontrado
Riboflavina,mg,"0,09","0,04",BRC0598B,Nome não encontrado
Niacina,mg,"0,58","0,23",BRC0598B,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0598B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0598B,Nome não encontrado
Vitamina C,mg,"5,59","2,24",BRC0598B,Nome não encontrado
Equivalente de folato,mcg,"95,0","38,0",BRC0598B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0598B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0598B,Nome não encontrado
Gordura de adição,g,-,-,BRC0598B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0598B,Nome não encontrado
Proteína animal,g,-,-,BRC0598B,Nome não encontrado
