componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,1112,1000,BRC0979A,Nome não encontrado
Energia,kcal,264,237,BRC0979A,Nome não encontrado
Umidade,g,"41,0","36,9",BRC0979A,Nome não encontrado
Carboidrato total,g,"39,0","35,1",BRC0979A,Nome não encontrado
Carboidrato disponível,g,"37,2","33,5",BRC0979A,Nome não encontrado
Proteína,g,"9,64","8,68",BRC0979A,Nome não encontrado
Lipídios,g,"8,12","7,31",BRC0979A,Nome não encontrado
Fibra alimentar,g,"1,76","1,58",BRC0979A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0979A,Nome não encontrado
Cinzas,g,"2,27","2,04",BRC0979A,Nome não encontrado
Colesterol,mg,"21,5","19,3",BRC0979A,Nome não encontrado
Ácidos graxos saturados,g,"3,27","2,94",BRC0979A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,37","2,13",BRC0979A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,42","1,27",BRC0979A,Nome não encontrado
Ácidos graxos trans,g,"0,18","0,16",BRC0979A,Nome não encontrado
Cálcio,mg,140,126,BRC0979A,Nome não encontrado
Ferro,mg,"2,91","2,62",BRC0979A,Nome não encontrado
Sódio,mg,515,463,BRC0979A,Nome não encontrado
Magnésio,mg,"23,1","20,8",BRC0979A,Nome não encontrado
Fósforo,mg,146,131,BRC0979A,Nome não encontrado
Potássio,mg,181,163,BRC0979A,Nome não encontrado
Manganês,mg,"0,30","0,27",BRC0979A,Nome não encontrado
Zinco,mg,"1,18","1,06",BRC0979A,Nome não encontrado
Cobre,mg,"0,11","0,10",BRC0979A,Nome não encontrado
Selênio,mcg,"6,60","5,94",BRC0979A,Nome não encontrado
Vitamina A (RE),mcg,"44,3","39,9",BRC0979A,Nome não encontrado
Vitamina A (RAE),mcg,"38,0","34,2",BRC0979A,Nome não encontrado
Vitamina D,mcg,"0,11","0,10",BRC0979A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,82","0,74",BRC0979A,Nome não encontrado
Tiamina,mg,"0,14","0,13",BRC0979A,Nome não encontrado
Riboflavina,mg,"0,09","0,08",BRC0979A,Nome não encontrado
Niacina,mg,"0,67","0,60",BRC0979A,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0979A,Nome não encontrado
Vitamina B12,mcg,"0,43","0,39",BRC0979A,Nome não encontrado
Vitamina C,mg,"2,34","2,11",BRC0979A,Nome não encontrado
Equivalente de folato,mcg,"94,8","85,3",BRC0979A,Nome não encontrado
Sal de adição,g,,,BRC0979A,Nome não encontrado
Açúcar de adição,g,,,BRC0979A,Nome não encontrado
Gordura de adição,g,-,-,BRC0979A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0979A,Nome não encontrado
Proteína animal,g,-,-,BRC0979A,Nome não encontrado
