componente,unidade,Valor por 100g,Porção Média (60 g),codigo_alimento,nome_alimento
Energia,kJ,935,560,BRC0182F,Nome não encontrado
Energia,kcal,225,135,BRC0182F,Nome não encontrado
Umidade,g,"62,5","37,5",BRC0182F,Nome não encontrado
Carboidrato total,g,"0,66","0,40",BRC0182F,Nome não encontrado
Carboidrato disponível,g,"0,66","0,40",BRC0182F,Nome não encontrado
Proteína,g,"16,1","9,64",BRC0182F,Nome não encontrado
Lipídios,g,"17,6","10,6",BRC0182F,Nome não encontrado
Fibra alimentar,g,,,BRC0182F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0182F,Nome não encontrado
Cinzas,g,"3,21","1,92",BRC0182F,Nome não encontrado
Colesterol,mg,"52,9","31,8",BRC0182F,Nome não encontrado
Ácidos graxos saturados,g,"6,00","3,60",BRC0182F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,50","4,50",BRC0182F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,35","1,41",BRC0182F,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,02",BRC0182F,Nome não encontrado
Cálcio,mg,"6,87","4,12",BRC0182F,Nome não encontrado
Ferro,mg,"0,44","0,27",BRC0182F,Nome não encontrado
Sódio,mg,1175,705,BRC0182F,Nome não encontrado
Magnésio,mg,"17,8","10,7",BRC0182F,Nome não encontrado
Fósforo,mg,157,"94,5",BRC0182F,Nome não encontrado
Potássio,mg,316,189,BRC0182F,Nome não encontrado
Manganês,mg,"0,01","0,00",BRC0182F,Nome não encontrado
Zinco,mg,"1,78","1,07",BRC0182F,Nome não encontrado
Cobre,mg,"0,04","0,03",BRC0182F,Nome não encontrado
Selênio,mcg,"6,60","3,96",BRC0182F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0182F,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0182F,Nome não encontrado
Vitamina D,mcg,,,BRC0182F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0182F,Nome não encontrado
Tiamina,mg,"0,49","0,29",BRC0182F,Nome não encontrado
Riboflavina,mg,"0,05","0,03",BRC0182F,Nome não encontrado
Niacina,mg,"2,60","1,56",BRC0182F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0182F,Nome não encontrado
Vitamina B12,mcg,"0,70","0,42",BRC0182F,Nome não encontrado
Vitamina C,mg,"1,53","0,92",BRC0182F,Nome não encontrado
Equivalente de folato,mcg,"6,14","3,68",BRC0182F,Nome não encontrado
Sal de adição,g,,,BRC0182F,Nome não encontrado
Açúcar de adição,g,,,BRC0182F,Nome não encontrado
Gordura de adição,g,,,BRC0182F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0182F,Nome não encontrado
Proteína animal,g,"16,1","9,64",BRC0182F,Nome não encontrado
