componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,883,971,BRC0908F,Nome não encontrado
Energia,kcal,212,233,BRC0908F,Nome não encontrado
Umidade,g,"65,1","71,6",BRC0908F,Nome não encontrado
Carboidrato total,g,"0,87","0,96",BRC0908F,Nome não encontrado
Carboidrato disponível,g,"0,75","0,82",BRC0908F,Nome não encontrado
Proteína,g,"18,6","20,4",BRC0908F,Nome não encontrado
Lipídios,g,"15,0","16,5",BRC0908F,Nome não encontrado
Fibra alimentar,g,"0,12","0,14",BRC0908F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0908F,Nome não encontrado
Cinzas,g,"0,49","0,53",BRC0908F,Nome não encontrado
Colesterol,mg,"79,8","87,8",BRC0908F,Nome não encontrado
Ácidos graxos saturados,g,"3,89","4,28",BRC0908F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,48","6,03",BRC0908F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,49","3,84",BRC0908F,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0908F,Nome não encontrado
Cálcio,mg,"84,5","92,9",BRC0908F,Nome não encontrado
Ferro,mg,"9,44","10,4",BRC0908F,Nome não encontrado
Sódio,mg,243,267,BRC0908F,Nome não encontrado
Magnésio,mg,"5,51","6,06",BRC0908F,Nome não encontrado
Fósforo,mg,"82,2","90,4",BRC0908F,Nome não encontrado
Potássio,mg,"43,4","47,7",BRC0908F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0908F,Nome não encontrado
Zinco,mg,"0,67","0,74",BRC0908F,Nome não encontrado
Cobre,mg,"0,10","0,11",BRC0908F,Nome não encontrado
Selênio,mcg,"3,45","3,79",BRC0908F,Nome não encontrado
Vitamina A (RE),mcg,"28,5","31,4",BRC0908F,Nome não encontrado
Vitamina A (RAE),mcg,"28,5","31,4",BRC0908F,Nome não encontrado
Vitamina D,mcg,"0,19","0,21",BRC0908F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,40","0,44",BRC0908F,Nome não encontrado
Tiamina,mg,"0,06","0,07",BRC0908F,Nome não encontrado
Riboflavina,mg,"0,19","0,21",BRC0908F,Nome não encontrado
Niacina,mg,"0,38","0,42",BRC0908F,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0908F,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0908F,Nome não encontrado
Vitamina C,mg,"0,41","0,45",BRC0908F,Nome não encontrado
Equivalente de folato,mcg,"82,3","90,6",BRC0908F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0908F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0908F,Nome não encontrado
Gordura de adição,g,-,-,BRC0908F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0908F,Nome não encontrado
Proteína animal,g,-,-,BRC0908F,Nome não encontrado
