componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,299,239,BRC0010E,Nome não encontrado
Energia,kcal,71,56,BRC0010E,Nome não encontrado
Umidade,g,"81,6","65,3",BRC0010E,Nome não encontrado
Carboidrato total,g,"2,53","2,02",BRC0010E,Nome não encontrado
Carboidrato disponível,g,"2,53","2,02",BRC0010E,Nome não encontrado
Proteína,g,"12,7","10,1",BRC0010E,Nome não encontrado
Lipídios,g,"1,10","0,88",BRC0010E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0010E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0010E,Nome não encontrado
Cinzas,g,"2,12","1,70",BRC0010E,Nome não encontrado
Colesterol,mg,"13,8","11,0",BRC0010E,Nome não encontrado
Ácidos graxos saturados,g,"0,21","0,17",BRC0010E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,25","0,20",BRC0010E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,30","0,24",BRC0010E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0010E,Nome não encontrado
Cálcio,mg,"24,7","19,7",BRC0010E,Nome não encontrado
Ferro,mg,"43,2","34,5",BRC0010E,Nome não encontrado
Sódio,mg,271,217,BRC0010E,Nome não encontrado
Magnésio,mg,"32,2","25,8",BRC0010E,Nome não encontrado
Fósforo,mg,186,149,BRC0010E,Nome não encontrado
Potássio,mg,303,242,BRC0010E,Nome não encontrado
Manganês,mg,"3,22","2,58",BRC0010E,Nome não encontrado
Zinco,mg,"5,60","4,48",BRC0010E,Nome não encontrado
Cobre,mg,"0,09","0,07",BRC0010E,Nome não encontrado
Selênio,mcg,,,BRC0010E,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0010E,Nome não encontrado
Vitamina A (RAE),mcg,"23,6","18,9",BRC0010E,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0010E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,27","0,22",BRC0010E,Nome não encontrado
Tiamina,mg,"0,15","0,12",BRC0010E,Nome não encontrado
Riboflavina,mg,"0,20","0,16",BRC0010E,Nome não encontrado
Niacina,mg,"1,52","1,21",BRC0010E,Nome não encontrado
Vitamina B6,mg,"0,05","0,04",BRC0010E,Nome não encontrado
Vitamina B12,mcg,"11,4","9,11",BRC0010E,Nome não encontrado
Vitamina C,mg,"7,59","6,07",BRC0010E,Nome não encontrado
Equivalente de folato,mcg,"39,8","31,9",BRC0010E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0010E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0010E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0010E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0010E,Nome não encontrado
Proteína animal,g,"12,7","10,1",BRC0010E,Nome não encontrado
