componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,1229,983,BRC0106C,Nome não encontrado
Energia,kcal,293,234,BRC0106C,Nome não encontrado
Umidade,g,"40,7","32,5",BRC0106C,Nome não encontrado
Carboidrato total,g,"42,6","34,1",BRC0106C,Nome não encontrado
Carboidrato disponível,g,"40,6","32,5",BRC0106C,Nome não encontrado
Proteína,g,"2,97","2,38",BRC0106C,Nome não encontrado
Lipídios,g,"12,8","10,2",BRC0106C,Nome não encontrado
Fibra alimentar,g,"2,03","1,63",BRC0106C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0106C,Nome não encontrado
Cinzas,g,"1,00","0,80",BRC0106C,Nome não encontrado
Colesterol,mg,"14,5","11,6",BRC0106C,Nome não encontrado
Ácidos graxos saturados,g,"2,07","1,66",BRC0106C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,98","2,38",BRC0106C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"7,33","5,86",BRC0106C,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,05",BRC0106C,Nome não encontrado
Cálcio,mg,"7,87","6,30",BRC0106C,Nome não encontrado
Ferro,mg,"0,95","0,76",BRC0106C,Nome não encontrado
Sódio,mg,"33,7","27,0",BRC0106C,Nome não encontrado
Magnésio,mg,"37,1","29,6",BRC0106C,Nome não encontrado
Fósforo,mg,"49,8","39,9",BRC0106C,Nome não encontrado
Potássio,mg,341,273,BRC0106C,Nome não encontrado
Manganês,mg,"1,04","0,83",BRC0106C,Nome não encontrado
Zinco,mg,"0,36","0,29",BRC0106C,Nome não encontrado
Cobre,mg,"0,11","0,09",BRC0106C,Nome não encontrado
Selênio,mcg,"4,02","3,22",BRC0106C,Nome não encontrado
Vitamina A (RE),mcg,199,159,BRC0106C,Nome não encontrado
Vitamina A (RAE),mcg,102,"82,0",BRC0106C,Nome não encontrado
Vitamina D,mcg,"0,07","0,05",BRC0106C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,44","0,35",BRC0106C,Nome não encontrado
Tiamina,mg,"0,04","0,03",BRC0106C,Nome não encontrado
Riboflavina,mg,"0,04","0,03",BRC0106C,Nome não encontrado
Niacina,mg,"0,03","0,02",BRC0106C,Nome não encontrado
Vitamina B6,mg,"0,14","0,11",BRC0106C,Nome não encontrado
Vitamina B12,mcg,"0,03","0,03",BRC0106C,Nome não encontrado
Vitamina C,mg,"11,9","9,52",BRC0106C,Nome não encontrado
Equivalente de folato,mcg,"9,88","7,91",BRC0106C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0106C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0106C,Nome não encontrado
Gordura de adição,g,-,-,BRC0106C,Nome não encontrado
Proteína vegetal,g,-,-,BRC0106C,Nome não encontrado
Proteína animal,g,-,-,BRC0106C,Nome não encontrado
