componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,1179,1296,BRC0923F,Nome não encontrado
Energia,kcal,284,311,BRC0923F,Nome não encontrado
Umidade,g,"53,8","59,2",BRC0923F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0923F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0923F,Nome não encontrado
Proteína,g,"23,5","25,9",BRC0923F,Nome não encontrado
Lipídios,g,"21,0","23,2",BRC0923F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0923F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0923F,Nome não encontrado
Cinzas,g,"1,58","1,74",BRC0923F,Nome não encontrado
Colesterol,mg,255,280,BRC0923F,Nome não encontrado
Ácidos graxos saturados,g,"7,90","8,69",BRC0923F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"8,16","8,97",BRC0923F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,25","3,57",BRC0923F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0923F,Nome não encontrado
Cálcio,mg,"26,0","28,6",BRC0923F,Nome não encontrado
Ferro,mg,"2,10","2,30",BRC0923F,Nome não encontrado
Sódio,mg,270,297,BRC0923F,Nome não encontrado
Magnésio,mg,"19,4","21,3",BRC0923F,Nome não encontrado
Fósforo,mg,214,236,BRC0923F,Nome não encontrado
Potássio,mg,270,298,BRC0923F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0923F,Nome não encontrado
Zinco,mg,"3,19","3,51",BRC0923F,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0923F,Nome não encontrado
Selênio,mcg,,,BRC0923F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0923F,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0923F,Nome não encontrado
Vitamina D,mcg,,,BRC0923F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0923F,Nome não encontrado
Tiamina,mg,"0,05","0,05",BRC0923F,Nome não encontrado
Riboflavina,mg,"0,10","0,11",BRC0923F,Nome não encontrado
Niacina,mg,"2,90","3,19",BRC0923F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0923F,Nome não encontrado
Vitamina B12,mcg,,,BRC0923F,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0923F,Nome não encontrado
Equivalente de folato,mcg,,,BRC0923F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0923F,Nome não encontrado
Açúcar de adição,g,,,BRC0923F,Nome não encontrado
Gordura de adição,g,-,-,BRC0923F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0923F,Nome não encontrado
Proteína animal,g,-,-,BRC0923F,Nome não encontrado
