componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1840,919,BRC0159K,Nome não encontrado
Energia,kcal,441,220,BRC0159K,Nome não encontrado
Umidade,g,"21,7","10,9",BRC0159K,Nome não encontrado
Carboidrato total,g,"42,0","21,0",BRC0159K,Nome não encontrado
Carboidrato disponível,g,"39,4","19,7",BRC0159K,Nome não encontrado
Proteína,g,"6,93","3,47",BRC0159K,Nome não encontrado
Lipídios,g,"27,9","13,9",BRC0159K,Nome não encontrado
Fibra alimentar,g,"2,58","1,29",BRC0159K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0159K,Nome não encontrado
Cinzas,g,"1,45","0,73",BRC0159K,Nome não encontrado
Colesterol,mg,"11,2","5,58",BRC0159K,Nome não encontrado
Ácidos graxos saturados,g,"13,6","6,79",BRC0159K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,34","2,17",BRC0159K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,76","0,88",BRC0159K,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,03",BRC0159K,Nome não encontrado
Cálcio,mg,142,"71,2",BRC0159K,Nome não encontrado
Ferro,mg,"0,73","0,37",BRC0159K,Nome não encontrado
Sódio,mg,"36,0","18,0",BRC0159K,Nome não encontrado
Magnésio,mg,"51,0","25,5",BRC0159K,Nome não encontrado
Fósforo,mg,"74,5","37,3",BRC0159K,Nome não encontrado
Potássio,mg,244,122,BRC0159K,Nome não encontrado
Manganês,mg,"0,16","0,08",BRC0159K,Nome não encontrado
Zinco,mg,"1,06","0,53",BRC0159K,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0159K,Nome não encontrado
Selênio,mcg,"2,52","1,26",BRC0159K,Nome não encontrado
Vitamina A (RE),mcg,"20,4","10,2",BRC0159K,Nome não encontrado
Vitamina A (RAE),mcg,"20,1","10,0",BRC0159K,Nome não encontrado
Vitamina D,mcg,"0,05","0,02",BRC0159K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"3,24","1,62",BRC0159K,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0159K,Nome não encontrado
Riboflavina,mg,"0,13","0,07",BRC0159K,Nome não encontrado
Niacina,mg,"0,40","0,20",BRC0159K,Nome não encontrado
Vitamina B6,mg,"0,23","0,11",BRC0159K,Nome não encontrado
Vitamina B12,mcg,"0,01","0,00",BRC0159K,Nome não encontrado
Vitamina C,mg,"0,55","0,28",BRC0159K,Nome não encontrado
Equivalente de folato,mcg,"11,4","5,71",BRC0159K,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0159K,Nome não encontrado
Açúcar de adição,g,,traços,BRC0159K,Nome não encontrado
Gordura de adição,g,-,-,BRC0159K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0159K,Nome não encontrado
Proteína animal,g,-,-,BRC0159K,Nome não encontrado
