componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (30 g),codigo_alimento,nome_alimento
Energia,kJ,2294,688,BRC0053K,Nome não encontrado
Energia,kcal,549,164,BRC0053K,Nome não encontrado
Umidade,g,"1,30","0,39",BRC0053K,Nome não encontrado
Carboidrato total,g,"59,2","17,8",BRC0053K,Nome não encontrado
Carboidrato disponível,g,"59,2","17,8",BRC0053K,Nome não encontrado
Proteína,g,"5,87","1,76",BRC0053K,Nome não encontrado
Lipídios,g,"32,1","9,63",BRC0053K,Nome não encontrado
Fibra alimentar,g,,,BRC0053K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0053K,Nome não encontrado
Cinzas,g,"1,50","0,45",BRC0053K,Nome não encontrado
Colesterol,mg,"21,0","6,30",BRC0053K,Nome não encontrado
Ácidos graxos saturados,g,"19,4","5,82",BRC0053K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,10","0,03",BRC0053K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,01","0,30",BRC0053K,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0053K,Nome não encontrado
Cálcio,mg,384,115,BRC0053K,Nome não encontrado
Ferro,mg,"0,19","0,06",BRC0053K,Nome não encontrado
Sódio,mg,108,"32,6",BRC0053K,Nome não encontrado
Magnésio,mg,"38,5","11,6",BRC0053K,Nome não encontrado
Fósforo,mg,176,"52,8",BRC0053K,Nome não encontrado
Potássio,mg,321,"96,5",BRC0053K,Nome não encontrado
Manganês,mg,,,BRC0053K,Nome não encontrado
Zinco,mg,"1,23","0,37",BRC0053K,Nome não encontrado
Cobre,mg,,,BRC0053K,Nome não encontrado
Selênio,mcg,,,BRC0053K,Nome não encontrado
Vitamina A (RE),mcg,"9,00","2,70",BRC0053K,Nome não encontrado
Vitamina A (RAE),mcg,"9,00","2,70",BRC0053K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0053K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,96","0,29",BRC0053K,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0053K,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0053K,Nome não encontrado
Niacina,mg,"0,75","0,23",BRC0053K,Nome não encontrado
Vitamina B6,mg,"0,06","0,02",BRC0053K,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0053K,Nome não encontrado
Vitamina C,mg,"0,50","0,15",BRC0053K,Nome não encontrado
Equivalente de folato,mcg,"7,00","2,10",BRC0053K,Nome não encontrado
Sal de adição,g,,,BRC0053K,Nome não encontrado
Açúcar de adição,g,,,BRC0053K,Nome não encontrado
Gordura de adição,g,,,BRC0053K,Nome não encontrado
Proteína vegetal,g,,,BRC0053K,Nome não encontrado
Proteína animal,g,,,BRC0053K,Nome não encontrado
