componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,342,BRC1002B,Nome não encontrado
Energia,kcal,81,BRC1002B,Nome não encontrado
Umidade,g,"79,4",BRC1002B,Nome não encontrado
Carboidrato total,g,"15,4",BRC1002B,Nome não encontrado
Carboidrato disponível,g,"12,5",BRC1002B,Nome não encontrado
Proteína,g,"3,34",BRC1002B,Nome não encontrado
Lipídios,g,"1,34",BRC1002B,Nome não encontrado
Fibra alimentar,g,"2,92",BRC1002B,Nome não encontrado
Álcool,g,"0,00",BRC1002B,Nome não encontrado
Cinzas,g,"0,55",BRC1002B,Nome não encontrado
Colesterol,mg,"0,00",BRC1002B,Nome não encontrado
Ácidos graxos saturados,g,"0,19",BRC1002B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,27",BRC1002B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,75",BRC1002B,Nome não encontrado
Ácidos graxos trans,g,"0,01",BRC1002B,Nome não encontrado
Cálcio,mg,"11,5",BRC1002B,Nome não encontrado
Ferro,mg,"0,52",BRC1002B,Nome não encontrado
Sódio,mg,"2,91",BRC1002B,Nome não encontrado
Magnésio,mg,"12,5",BRC1002B,Nome não encontrado
Fósforo,mg,"56,9",BRC1002B,Nome não encontrado
Potássio,mg,171,BRC1002B,Nome não encontrado
Manganês,mg,"0,09",BRC1002B,Nome não encontrado
Zinco,mg,"0,27",BRC1002B,Nome não encontrado
Cobre,mg,"0,04",BRC1002B,Nome não encontrado
Selênio,mcg,"0,37",BRC1002B,Nome não encontrado
Vitamina A (RE),mcg,335,BRC1002B,Nome não encontrado
Vitamina A (RAE),mcg,167,BRC1002B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1002B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,68",BRC1002B,Nome não encontrado
Tiamina,mg,"0,11",BRC1002B,Nome não encontrado
Riboflavina,mg,traços,BRC1002B,Nome não encontrado
Niacina,mg,"0,84",BRC1002B,Nome não encontrado
Vitamina B6,mg,"0,04",BRC1002B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1002B,Nome não encontrado
Vitamina C,mg,"0,70",BRC1002B,Nome não encontrado
Equivalente de folato,mcg,"19,6",BRC1002B,Nome não encontrado
Sal de adição,g,"0,00",BRC1002B,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1002B,Nome não encontrado
Gordura de adição,g,-,BRC1002B,Nome não encontrado
Proteína vegetal,g,-,BRC1002B,Nome não encontrado
Proteína animal,g,-,BRC1002B,Nome não encontrado
