componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,527,527,BRC0155E,Nome não encontrado
Energia,kcal,125,125,BRC0155E,Nome não encontrado
Umidade,g,"74,3","74,3",BRC0155E,Nome não encontrado
Carboidrato total,g,"0,05","0,05",BRC0155E,Nome não encontrado
Carboidrato disponível,g,"0,05","0,05",BRC0155E,Nome não encontrado
Proteína,g,"19,2","19,2",BRC0155E,Nome não encontrado
Lipídios,g,"5,39","5,39",BRC0155E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0155E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0155E,Nome não encontrado
Cinzas,g,"1,13","1,13",BRC0155E,Nome não encontrado
Colesterol,mg,"61,0","61,0",BRC0155E,Nome não encontrado
Ácidos graxos saturados,g,"0,96","0,96",BRC0155E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,88","2,88",BRC0155E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,08","1,08",BRC0155E,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0155E,Nome não encontrado
Cálcio,mg,"18,8","18,8",BRC0155E,Nome não encontrado
Ferro,mg,"0,15","0,15",BRC0155E,Nome não encontrado
Sódio,mg,"77,7","77,7",BRC0155E,Nome não encontrado
Magnésio,mg,"19,6","19,6",BRC0155E,Nome não encontrado
Fósforo,mg,138,138,BRC0155E,Nome não encontrado
Potássio,mg,235,235,BRC0155E,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0155E,Nome não encontrado
Zinco,mg,"0,30","0,30",BRC0155E,Nome não encontrado
Cobre,mg,traços,traços,BRC0155E,Nome não encontrado
Selênio,mcg,,,BRC0155E,Nome não encontrado
Vitamina A (RE),mcg,"2,99","2,99",BRC0155E,Nome não encontrado
Vitamina A (RAE),mcg,"2,99","2,99",BRC0155E,Nome não encontrado
Vitamina D,mcg,"9,94","9,94",BRC0155E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,18","0,18",BRC0155E,Nome não encontrado
Tiamina,mg,traços,traços,BRC0155E,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0155E,Nome não encontrado
Niacina,mg,traços,traços,BRC0155E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0155E,Nome não encontrado
Vitamina B12,mcg,"0,76","0,76",BRC0155E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0155E,Nome não encontrado
Equivalente de folato,mcg,"9,91","9,91",BRC0155E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0155E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0155E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0155E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0155E,Nome não encontrado
Proteína animal,g,"19,2","19,2",BRC0155E,Nome não encontrado
