componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,867,953,BRC0968F,Nome não encontrado
Energia,kcal,207,227,BRC0968F,Nome não encontrado
Umidade,g,"58,1","64,0",BRC0968F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0968F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0968F,Nome não encontrado
Proteína,g,"31,7","34,8",BRC0968F,Nome não encontrado
Lipídios,g,"8,88","9,77",BRC0968F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0968F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0968F,Nome não encontrado
Cinzas,g,"1,32","1,46",BRC0968F,Nome não encontrado
Colesterol,mg,"70,8","77,9",BRC0968F,Nome não encontrado
Ácidos graxos saturados,g,"3,48","3,83",BRC0968F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,08","4,49",BRC0968F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,20","0,22",BRC0968F,Nome não encontrado
Ácidos graxos trans,g,"0,24","0,26",BRC0968F,Nome não encontrado
Cálcio,mg,"4,07","4,48",BRC0968F,Nome não encontrado
Ferro,mg,"1,69","1,86",BRC0968F,Nome não encontrado
Sódio,mg,220,242,BRC0968F,Nome não encontrado
Magnésio,mg,"13,7","15,1",BRC0968F,Nome não encontrado
Fósforo,mg,188,206,BRC0968F,Nome não encontrado
Potássio,mg,250,275,BRC0968F,Nome não encontrado
Manganês,mg,traços,traços,BRC0968F,Nome não encontrado
Zinco,mg,"4,95","5,45",BRC0968F,Nome não encontrado
Cobre,mg,"0,07","0,08",BRC0968F,Nome não encontrado
Selênio,mcg,,,BRC0968F,Nome não encontrado
Vitamina A (RE),mcg,"2,05","2,26",BRC0968F,Nome não encontrado
Vitamina A (RAE),mcg,"2,05","2,26",BRC0968F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0968F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,00","1,10",BRC0968F,Nome não encontrado
Tiamina,mg,traços,traços,BRC0968F,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0968F,Nome não encontrado
Niacina,mg,"3,25","3,57",BRC0968F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0968F,Nome não encontrado
Vitamina B12,mcg,"1,76","1,94",BRC0968F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0968F,Nome não encontrado
Equivalente de folato,mcg,,,BRC0968F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0968F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0968F,Nome não encontrado
Gordura de adição,g,-,-,BRC0968F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0968F,Nome não encontrado
Proteína animal,g,-,-,BRC0968F,Nome não encontrado
