componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1211,605,BRC1005A,Nome não encontrado
Energia,kcal,287,143,BRC1005A,Nome não encontrado
Umidade,g,"36,6","18,3",BRC1005A,Nome não encontrado
Carboidrato total,g,"48,3","24,1",BRC1005A,Nome não encontrado
Carboidrato disponível,g,"47,5","23,7",BRC1005A,Nome não encontrado
Proteína,g,"6,52","3,26",BRC1005A,Nome não encontrado
Lipídios,g,"7,76","3,88",BRC1005A,Nome não encontrado
Fibra alimentar,g,"0,80","0,40",BRC1005A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC1005A,Nome não encontrado
Cinzas,g,"0,84","0,42",BRC1005A,Nome não encontrado
Colesterol,mg,"94,0","47,0",BRC1005A,Nome não encontrado
Ácidos graxos saturados,g,"3,91","1,95",BRC1005A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,24","1,12",BRC1005A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,49","0,24",BRC1005A,Nome não encontrado
Ácidos graxos trans,g,"0,20","0,10",BRC1005A,Nome não encontrado
Cálcio,mg,"68,7","34,4",BRC1005A,Nome não encontrado
Ferro,mg,"1,71","0,85",BRC1005A,Nome não encontrado
Sódio,mg,"56,8","28,4",BRC1005A,Nome não encontrado
Magnésio,mg,"15,2","7,59",BRC1005A,Nome não encontrado
Fósforo,mg,100,"50,1",BRC1005A,Nome não encontrado
Potássio,mg,153,"76,9",BRC1005A,Nome não encontrado
Manganês,mg,"0,11","0,06",BRC1005A,Nome não encontrado
Zinco,mg,"0,69","0,35",BRC1005A,Nome não encontrado
Cobre,mg,"0,07","0,03",BRC1005A,Nome não encontrado
Selênio,mcg,"7,67","3,84",BRC1005A,Nome não encontrado
Vitamina A (RE),mcg,"96,8","48,4",BRC1005A,Nome não encontrado
Vitamina A (RAE),mcg,"95,8","47,9",BRC1005A,Nome não encontrado
Vitamina D,mcg,"0,47","0,23",BRC1005A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,42","0,21",BRC1005A,Nome não encontrado
Tiamina,mg,"0,14","0,07",BRC1005A,Nome não encontrado
Riboflavina,mg,"0,17","0,09",BRC1005A,Nome não encontrado
Niacina,mg,"0,32","0,16",BRC1005A,Nome não encontrado
Vitamina B6,mg,"0,10","0,05",BRC1005A,Nome não encontrado
Vitamina B12,mcg,"0,25","0,12",BRC1005A,Nome não encontrado
Vitamina C,mg,"8,13","4,06",BRC1005A,Nome não encontrado
Equivalente de folato,mcg,"52,6","26,3",BRC1005A,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC1005A,Nome não encontrado
Açúcar de adição,g,,traços,BRC1005A,Nome não encontrado
Gordura de adição,g,-,-,BRC1005A,Nome não encontrado
Proteína vegetal,g,-,-,BRC1005A,Nome não encontrado
Proteína animal,g,-,-,BRC1005A,Nome não encontrado
