componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,485,485,BRC0092C,Nome não encontrado
Energia,kcal,115,114,BRC0092C,Nome não encontrado
Umidade,g,"69,3","69,3",BRC0092C,Nome não encontrado
Carboidrato total,g,"28,1","28,1",BRC0092C,Nome não encontrado
Carboidrato disponível,g,"25,3","25,3",BRC0092C,Nome não encontrado
Proteína,g,"1,69","1,69",BRC0092C,Nome não encontrado
Lipídios,g,"0,11","0,11",BRC0092C,Nome não encontrado
Fibra alimentar,g,"2,80","2,80",BRC0092C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0092C,Nome não encontrado
Cinzas,g,"0,84","0,84",BRC0092C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0092C,Nome não encontrado
Ácidos graxos saturados,g,"0,04","0,04",BRC0092C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0092C,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0092C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0092C,Nome não encontrado
Cálcio,mg,"3,69","3,69",BRC0092C,Nome não encontrado
Ferro,mg,"0,41","0,41",BRC0092C,Nome não encontrado
Sódio,mg,"0,88","0,88",BRC0092C,Nome não encontrado
Magnésio,mg,"40,7","40,7",BRC0092C,Nome não encontrado
Fósforo,mg,"19,8","19,8",BRC0092C,Nome não encontrado
Potássio,mg,352,352,BRC0092C,Nome não encontrado
Manganês,mg,"0,88","0,88",BRC0092C,Nome não encontrado
Zinco,mg,"0,19","0,19",BRC0092C,Nome não encontrado
Cobre,mg,"0,09","0,09",BRC0092C,Nome não encontrado
Selênio,mcg,"0,13","0,13",BRC0092C,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0092C,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0092C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0092C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,03","0,03",BRC0092C,Nome não encontrado
Tiamina,mg,"0,07","0,07",BRC0092C,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0092C,Nome não encontrado
Niacina,mg,traços,traços,BRC0092C,Nome não encontrado
Vitamina B6,mg,"0,23","0,23",BRC0092C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0092C,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0092C,Nome não encontrado
Equivalente de folato,mcg,"24,4","24,4",BRC0092C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0092C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0092C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0092C,Nome não encontrado
Proteína vegetal,g,"1,69","1,69",BRC0092C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0092C,Nome não encontrado
