componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,659,724,BRC0121F,Nome não encontrado
Energia,kcal,158,173,BRC0121F,Nome não encontrado
Umidade,g,"71,7","78,8",BRC0121F,Nome não encontrado
Carboidrato total,g,"0,36","0,39",BRC0121F,Nome não encontrado
Carboidrato disponível,g,"0,36","0,39",BRC0121F,Nome não encontrado
Proteína,g,"17,6","19,4",BRC0121F,Nome não encontrado
Lipídios,g,"9,57","10,5",BRC0121F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0121F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0121F,Nome não encontrado
Cinzas,g,"0,81","0,89",BRC0121F,Nome não encontrado
Colesterol,mg,"97,4",107,BRC0121F,Nome não encontrado
Ácidos graxos saturados,g,"3,00","3,30",BRC0121F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,10","4,51",BRC0121F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,20","2,42",BRC0121F,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,04",BRC0121F,Nome não encontrado
Cálcio,mg,"8,00","8,80",BRC0121F,Nome não encontrado
Ferro,mg,"0,70","0,77",BRC0121F,Nome não encontrado
Sódio,mg,"95,0",104,BRC0121F,Nome não encontrado
Magnésio,mg,"25,8","28,4",BRC0121F,Nome não encontrado
Fósforo,mg,185,203,BRC0121F,Nome não encontrado
Potássio,mg,274,302,BRC0121F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0121F,Nome não encontrado
Zinco,mg,"1,99","2,19",BRC0121F,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0121F,Nome não encontrado
Selênio,mcg,"12,0","13,2",BRC0121F,Nome não encontrado
Vitamina A (RE),mcg,"10,0","11,0",BRC0121F,Nome não encontrado
Vitamina A (RAE),mcg,"10,0","11,0",BRC0121F,Nome não encontrado
Vitamina D,mcg,"0,06","0,07",BRC0121F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,13","0,15",BRC0121F,Nome não encontrado
Tiamina,mg,"0,16","0,17",BRC0121F,Nome não encontrado
Riboflavina,mg,"0,05","0,06",BRC0121F,Nome não encontrado
Niacina,mg,"2,04","2,24",BRC0121F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0121F,Nome não encontrado
Vitamina B12,mcg,"0,49","0,53",BRC0121F,Nome não encontrado
Vitamina C,mg,"0,12","0,13",BRC0121F,Nome não encontrado
Equivalente de folato,mcg,"3,46","3,81",BRC0121F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0121F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0121F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0121F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0121F,Nome não encontrado
Proteína animal,g,"17,6","19,4",BRC0121F,Nome não encontrado
