componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,362,325,BRC0383B,Nome não encontrado
Energia,kcal,88,79,BRC0383B,Nome não encontrado
Umidade,g,"77,9","70,1",BRC0383B,Nome não encontrado
Carboidrato total,g,"7,28","6,55",BRC0383B,Nome não encontrado
Carboidrato disponível,g,"5,46","4,92",BRC0383B,Nome não encontrado
Proteína,g,"11,9","10,7",BRC0383B,Nome não encontrado
Lipídios,g,"1,70","1,53",BRC0383B,Nome não encontrado
Fibra alimentar,g,"1,82","1,63",BRC0383B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0383B,Nome não encontrado
Cinzas,g,"1,25","1,13",BRC0383B,Nome não encontrado
Colesterol,mg,"21,7","19,5",BRC0383B,Nome não encontrado
Ácidos graxos saturados,g,"0,65","0,58",BRC0383B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,43","1,29",BRC0383B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,26","0,23",BRC0383B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0383B,Nome não encontrado
Cálcio,mg,"18,4","16,6",BRC0383B,Nome não encontrado
Ferro,mg,"0,92","0,83",BRC0383B,Nome não encontrado
Sódio,mg,349,314,BRC0383B,Nome não encontrado
Magnésio,mg,"20,9","18,8",BRC0383B,Nome não encontrado
Fósforo,mg,111,100,BRC0383B,Nome não encontrado
Potássio,mg,243,219,BRC0383B,Nome não encontrado
Manganês,mg,"0,12","0,11",BRC0383B,Nome não encontrado
Zinco,mg,"0,52","0,47",BRC0383B,Nome não encontrado
Cobre,mg,"0,05","0,05",BRC0383B,Nome não encontrado
Selênio,mcg,"0,30","0,27",BRC0383B,Nome não encontrado
Vitamina A (RE),mcg,185,166,BRC0383B,Nome não encontrado
Vitamina A (RAE),mcg,"92,8","83,5",BRC0383B,Nome não encontrado
Vitamina D,mcg,"0,20","0,18",BRC0383B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,55","0,50",BRC0383B,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0383B,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0383B,Nome não encontrado
Niacina,mg,"2,19","1,97",BRC0383B,Nome não encontrado
Vitamina B6,mg,"0,04","0,03",BRC0383B,Nome não encontrado
Vitamina B12,mcg,"0,66","0,59",BRC0383B,Nome não encontrado
Vitamina C,mg,"4,31","3,88",BRC0383B,Nome não encontrado
Equivalente de folato,mcg,"20,8","18,7",BRC0383B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0383B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0383B,Nome não encontrado
Gordura de adição,g,-,-,BRC0383B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0383B,Nome não encontrado
Proteína animal,g,-,-,BRC0383B,Nome não encontrado
