componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (20 g),codigo_alimento,nome_alimento
Energia,kJ,508,101,BRC0172F,Nome não encontrado
Energia,kcal,120,24,BRC0172F,Nome não encontrado
Umidade,g,"70,7","14,1",BRC0172F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0172F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0172F,Nome não encontrado
Proteína,g,"22,7","4,54",BRC0172F,Nome não encontrado
Lipídios,g,"3,30","0,66",BRC0172F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0172F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0172F,Nome não encontrado
Cinzas,g,"3,35","0,67",BRC0172F,Nome não encontrado
Colesterol,mg,"69,5","13,9",BRC0172F,Nome não encontrado
Ácidos graxos saturados,g,"0,44","0,09",BRC0172F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,13","0,23",BRC0172F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,70","0,14",BRC0172F,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,01",BRC0172F,Nome não encontrado
Cálcio,mg,"17,0","3,40",BRC0172F,Nome não encontrado
Ferro,mg,"0,51","0,10",BRC0172F,Nome não encontrado
Sódio,mg,1089,217,BRC0172F,Nome não encontrado
Magnésio,mg,"23,1","4,61",BRC0172F,Nome não encontrado
Fósforo,mg,302,"60,4",BRC0172F,Nome não encontrado
Potássio,mg,450,"90,1",BRC0172F,Nome não encontrado
Manganês,mg,,,BRC0172F,Nome não encontrado
Zinco,mg,"1,14","0,23",BRC0172F,Nome não encontrado
Cobre,mg,,,BRC0172F,Nome não encontrado
Selênio,mcg,,,BRC0172F,Nome não encontrado
Vitamina A (RE),mcg,-,-,BRC0172F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0172F,Nome não encontrado
Vitamina D,mcg,-,-,BRC0172F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,18","0,04",BRC0172F,Nome não encontrado
Tiamina,mg,"0,05","0,01",BRC0172F,Nome não encontrado
Riboflavina,mg,"0,18","0,04",BRC0172F,Nome não encontrado
Niacina,mg,"8,68","1,74",BRC0172F,Nome não encontrado
Vitamina B6,mg,"0,50","0,10",BRC0172F,Nome não encontrado
Vitamina B12,mcg,"0,45","0,09",BRC0172F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0172F,Nome não encontrado
Equivalente de folato,mcg,"4,86","0,97",BRC0172F,Nome não encontrado
Sal de adição,g,,,BRC0172F,Nome não encontrado
Açúcar de adição,g,,,BRC0172F,Nome não encontrado
Gordura de adição,g,,,BRC0172F,Nome não encontrado
Proteína vegetal,g,,,BRC0172F,Nome não encontrado
Proteína animal,g,,,BRC0172F,Nome não encontrado
