componente,unidade,Valor por 100g,Porção Média (60 g),codigo_alimento,nome_alimento
Energia,kJ,1219,731,BRC0181F,Nome não encontrado
Energia,kcal,294,176,BRC0181F,Nome não encontrado
Umidade,g,"51,1","30,6",BRC0181F,Nome não encontrado
Carboidrato total,g,"0,86","0,52",BRC0181F,Nome não encontrado
Carboidrato disponível,g,"0,86","0,52",BRC0181F,Nome não encontrado
Proteína,g,"20,9","12,6",BRC0181F,Nome não encontrado
Lipídios,g,"22,9","13,8",BRC0181F,Nome não encontrado
Fibra alimentar,g,,,BRC0181F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0181F,Nome não encontrado
Cinzas,g,"4,18","2,51",BRC0181F,Nome não encontrado
Colesterol,mg,"96,6","58,0",BRC0181F,Nome não encontrado
Ácidos graxos saturados,g,"7,80","4,68",BRC0181F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"8,72","5,23",BRC0181F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,40","2,04",BRC0181F,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,04",BRC0181F,Nome não encontrado
Cálcio,mg,"6,00","3,60",BRC0181F,Nome não encontrado
Ferro,mg,"0,58","0,35",BRC0181F,Nome não encontrado
Sódio,mg,1533,919,BRC0181F,Nome não encontrado
Magnésio,mg,"16,6","9,96",BRC0181F,Nome não encontrado
Fósforo,mg,205,123,BRC0181F,Nome não encontrado
Potássio,mg,412,247,BRC0181F,Nome não encontrado
Manganês,mg,"0,01","0,00",BRC0181F,Nome não encontrado
Zinco,mg,"2,27","1,36",BRC0181F,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0181F,Nome não encontrado
Selênio,mcg,"9,00","5,40",BRC0181F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0181F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0181F,Nome não encontrado
Vitamina D,mcg,,,BRC0181F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0181F,Nome não encontrado
Tiamina,mg,"0,64","0,38",BRC0181F,Nome não encontrado
Riboflavina,mg,"0,07","0,04",BRC0181F,Nome não encontrado
Niacina,mg,"3,39","2,03",BRC0181F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0181F,Nome não encontrado
Vitamina B12,mcg,"0,91","0,55",BRC0181F,Nome não encontrado
Vitamina C,mg,"2,00","1,20",BRC0181F,Nome não encontrado
Equivalente de folato,mcg,"8,00","4,80",BRC0181F,Nome não encontrado
Sal de adição,g,,,BRC0181F,Nome não encontrado
Açúcar de adição,g,,,BRC0181F,Nome não encontrado
Gordura de adição,g,,,BRC0181F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0181F,Nome não encontrado
Proteína animal,g,"20,9","12,6",BRC0181F,Nome não encontrado
