componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (7 g),codigo_alimento,nome_alimento
Energia,kJ,2215,155,BRC0947A,Nome não encontrado
Energia,kcal,531,37,BRC0947A,Nome não encontrado
Umidade,g,"5,49","0,38",BRC0947A,Nome não encontrado
Carboidrato total,g,"55,4","3,88",BRC0947A,Nome não encontrado
Carboidrato disponível,g,"54,2","3,79",BRC0947A,Nome não encontrado
Proteína,g,"6,13","0,43",BRC0947A,Nome não encontrado
Lipídios,g,"31,9","2,23",BRC0947A,Nome não encontrado
Fibra alimentar,g,"1,22","0,09",BRC0947A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0947A,Nome não encontrado
Cinzas,g,"1,09","0,08",BRC0947A,Nome não encontrado
Colesterol,mg,"2,40","0,17",BRC0947A,Nome não encontrado
Ácidos graxos saturados,g,"6,47","0,45",BRC0947A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,76","0,54",BRC0947A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"16,0","1,12",BRC0947A,Nome não encontrado
Ácidos graxos trans,g,,,BRC0947A,Nome não encontrado
Cálcio,mg,"35,8","2,51",BRC0947A,Nome não encontrado
Ferro,mg,"2,16","0,15",BRC0947A,Nome não encontrado
Sódio,mg,192,"13,5",BRC0947A,Nome não encontrado
Magnésio,mg,"21,2","1,48",BRC0947A,Nome não encontrado
Fósforo,mg,"73,2","5,12",BRC0947A,Nome não encontrado
Potássio,mg,"89,5","6,27",BRC0947A,Nome não encontrado
Manganês,mg,"0,40","0,03",BRC0947A,Nome não encontrado
Zinco,mg,"0,52","0,04",BRC0947A,Nome não encontrado
Cobre,mg,"0,13","0,01",BRC0947A,Nome não encontrado
Selênio,mcg,"18,2","1,28",BRC0947A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0947A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0947A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0947A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,47","0,03",BRC0947A,Nome não encontrado
Tiamina,mg,"0,24","0,02",BRC0947A,Nome não encontrado
Riboflavina,mg,"0,22","0,02",BRC0947A,Nome não encontrado
Niacina,mg,"2,80","0,20",BRC0947A,Nome não encontrado
Vitamina B6,mg,"0,10","0,01",BRC0947A,Nome não encontrado
Vitamina B12,mcg,"0,11","0,01",BRC0947A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0947A,Nome não encontrado
Equivalente de folato,mcg,"63,7","4,46",BRC0947A,Nome não encontrado
Sal de adição,g,,,BRC0947A,Nome não encontrado
Açúcar de adição,g,,,BRC0947A,Nome não encontrado
Gordura de adição,g,-,-,BRC0947A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0947A,Nome não encontrado
Proteína animal,g,-,-,BRC0947A,Nome não encontrado
