componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (185 g),codigo_alimento,nome_alimento
Energia,kJ,720,1331,BRC0040E,Nome não encontrado
Energia,kcal,171,316,BRC0040E,Nome não encontrado
Umidade,g,"65,1",120,BRC0040E,Nome não encontrado
Carboidrato total,g,"1,58","2,92",BRC0040E,Nome não encontrado
Carboidrato disponível,g,"1,58","2,92",BRC0040E,Nome não encontrado
Proteína,g,"26,3","48,7",BRC0040E,Nome não encontrado
Lipídios,g,"6,63","12,3",BRC0040E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0040E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0040E,Nome não encontrado
Cinzas,g,"1,45","2,68",BRC0040E,Nome não encontrado
Colesterol,mg,"59,0",109,BRC0040E,Nome não encontrado
Ácidos graxos saturados,g,"1,11","2,06",BRC0040E,Nome não encontrado
Ácidos graxos monoinsaturados,g,144,266,BRC0040E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,54","6,55",BRC0040E,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,07",BRC0040E,Nome não encontrado
Cálcio,mg,"6,00","11,1",BRC0040E,Nome não encontrado
Ferro,mg,"1,23","2,28",BRC0040E,Nome não encontrado
Sódio,mg,356,658,BRC0040E,Nome não encontrado
Magnésio,mg,"29,5","54,5",BRC0040E,Nome não encontrado
Fósforo,mg,207,382,BRC0040E,Nome não encontrado
Potássio,mg,275,508,BRC0040E,Nome não encontrado
Manganês,mg,traços,traços,BRC0040E,Nome não encontrado
Zinco,mg,"0,65","1,20",BRC0040E,Nome não encontrado
Cobre,mg,"0,04","0,07",BRC0040E,Nome não encontrado
Selênio,mcg,"52,5","97,1",BRC0040E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0040E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0040E,Nome não encontrado
Vitamina D,mcg,"4,12","7,62",BRC0040E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,54","0,99",BRC0040E,Nome não encontrado
Tiamina,mg,"0,15","0,28",BRC0040E,Nome não encontrado
Riboflavina,mg,"0,03","0,06",BRC0040E,Nome não encontrado
Niacina,mg,"3,11","5,75",BRC0040E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0040E,Nome não encontrado
Vitamina B12,mcg,"1,91","3,53",BRC0040E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0040E,Nome não encontrado
Equivalente de folato,mcg,"4,27","7,89",BRC0040E,Nome não encontrado
Sal de adição,g,,,BRC0040E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0040E,Nome não encontrado
Gordura de adição,g,,,BRC0040E,Nome não encontrado
Proteína vegetal,g,,,BRC0040E,Nome não encontrado
Proteína animal,g,,,BRC0040E,Nome não encontrado
