componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (70 g),codigo_alimento,nome_alimento
Energia,kJ,188,131,BRC0276B,Nome não encontrado
Energia,kcal,45,31,BRC0276B,Nome não encontrado
Umidade,g,"87,2","61,0",BRC0276B,Nome não encontrado
Carboidrato total,g,"7,73","5,41",BRC0276B,Nome não encontrado
Carboidrato disponível,g,"5,77","4,04",BRC0276B,Nome não encontrado
Proteína,g,"4,15","2,91",BRC0276B,Nome não encontrado
Lipídios,g,"0,10","0,07",BRC0276B,Nome não encontrado
Fibra alimentar,g,"1,96","1,37",BRC0276B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0276B,Nome não encontrado
Cinzas,g,"0,81","0,57",BRC0276B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0276B,Nome não encontrado
Ácidos graxos saturados,g,"0,03","0,02",BRC0276B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,01","0,01",BRC0276B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,03","0,02",BRC0276B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0276B,Nome não encontrado
Cálcio,mg,"13,8","9,65",BRC0276B,Nome não encontrado
Ferro,mg,"0,61","0,43",BRC0276B,Nome não encontrado
Sódio,mg,129,"90,4",BRC0276B,Nome não encontrado
Magnésio,mg,"15,0","10,5",BRC0276B,Nome não encontrado
Fósforo,mg,"67,1","46,9",BRC0276B,Nome não encontrado
Potássio,mg,"94,3","66,0",BRC0276B,Nome não encontrado
Manganês,mg,"0,17","0,12",BRC0276B,Nome não encontrado
Zinco,mg,"0,43","0,30",BRC0276B,Nome não encontrado
Cobre,mg,"0,16","0,11",BRC0276B,Nome não encontrado
Selênio,mcg,"0,70","0,49",BRC0276B,Nome não encontrado
Vitamina A (RE),mcg,"1,02","0,72",BRC0276B,Nome não encontrado
Vitamina A (RAE),mcg,"0,51","0,36",BRC0276B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0276B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,06","0,04",BRC0276B,Nome não encontrado
Tiamina,mg,traços,traços,BRC0276B,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0276B,Nome não encontrado
Niacina,mg,traços,traços,BRC0276B,Nome não encontrado
Vitamina B6,mg,"0,10","0,07",BRC0276B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0276B,Nome não encontrado
Vitamina C,mg,"7,78","5,44",BRC0276B,Nome não encontrado
Equivalente de folato,mcg,"39,6","27,8",BRC0276B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0276B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0276B,Nome não encontrado
Gordura de adição,g,-,-,BRC0276B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0276B,Nome não encontrado
Proteína animal,g,-,-,BRC0276B,Nome não encontrado
