componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (70 g),codigo_alimento,nome_alimento
Energia,kJ,189,132,BRC0074B,Nome não encontrado
Energia,kcal,45,31,BRC0074B,Nome não encontrado
Umidade,g,"87,5","61,2",BRC0074B,Nome não encontrado
Carboidrato total,g,"7,76","5,43",BRC0074B,Nome não encontrado
Carboidrato disponível,g,"5,79","4,05",BRC0074B,Nome não encontrado
Proteína,g,"4,17","2,92",BRC0074B,Nome não encontrado
Lipídios,g,"0,10","0,07",BRC0074B,Nome não encontrado
Fibra alimentar,g,"1,97","1,38",BRC0074B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0074B,Nome não encontrado
Cinzas,g,"0,49","0,34",BRC0074B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0074B,Nome não encontrado
Ácidos graxos saturados,g,"0,03","0,02",BRC0074B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,01","0,01",BRC0074B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,03","0,02",BRC0074B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0074B,Nome não encontrado
Cálcio,mg,"14,5","10,1",BRC0074B,Nome não encontrado
Ferro,mg,"0,82","0,57",BRC0074B,Nome não encontrado
Sódio,mg,"1,79","1,26",BRC0074B,Nome não encontrado
Magnésio,mg,"25,1","17,6",BRC0074B,Nome não encontrado
Fósforo,mg,"74,8","52,3",BRC0074B,Nome não encontrado
Potássio,mg,189,132,BRC0074B,Nome não encontrado
Manganês,mg,"0,19","0,13",BRC0074B,Nome não encontrado
Zinco,mg,"0,57","0,40",BRC0074B,Nome não encontrado
Cobre,mg,"0,17","0,12",BRC0074B,Nome não encontrado
Selênio,mcg,"0,78","0,55",BRC0074B,Nome não encontrado
Vitamina A (RE),mcg,"1,14","0,80",BRC0074B,Nome não encontrado
Vitamina A (RAE),mcg,"0,57","0,40",BRC0074B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0074B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,06","0,04",BRC0074B,Nome não encontrado
Tiamina,mg,traços,traços,BRC0074B,Nome não encontrado
Riboflavina,mg,"0,04","0,03",BRC0074B,Nome não encontrado
Niacina,mg,traços,traços,BRC0074B,Nome não encontrado
Vitamina B6,mg,"0,15","0,10",BRC0074B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0074B,Nome não encontrado
Vitamina C,mg,"12,0","8,40",BRC0074B,Nome não encontrado
Equivalente de folato,mcg,"79,5","55,7",BRC0074B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0074B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0074B,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0074B,Nome não encontrado
Proteína vegetal,g,"4,17","2,92",BRC0074B,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0074B,Nome não encontrado
