componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,444,BRC1034F,Nome não encontrado
Energia,kcal,105,BRC1034F,Nome não encontrado
Umidade,g,"74,2",BRC1034F,Nome não encontrado
Carboidrato total,g,"3,56",BRC1034F,Nome não encontrado
Carboidrato disponível,g,"3,26",BRC1034F,Nome não encontrado
Proteína,g,"18,4",BRC1034F,Nome não encontrado
Lipídios,g,"1,98",BRC1034F,Nome não encontrado
Fibra alimentar,g,"0,29",BRC1034F,Nome não encontrado
Álcool,g,"0,00",BRC1034F,Nome não encontrado
Cinzas,g,"1,87",BRC1034F,Nome não encontrado
Colesterol,mg,181,BRC1034F,Nome não encontrado
Ácidos graxos saturados,g,"0,41",BRC1034F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,39",BRC1034F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,89",BRC1034F,Nome não encontrado
Ácidos graxos trans,g,,BRC1034F,Nome não encontrado
Cálcio,mg,122,BRC1034F,Nome não encontrado
Ferro,mg,"1,02",BRC1034F,Nome não encontrado
Sódio,mg,266,BRC1034F,Nome não encontrado
Magnésio,mg,"23,4",BRC1034F,Nome não encontrado
Fósforo,mg,163,BRC1034F,Nome não encontrado
Potássio,mg,315,BRC1034F,Nome não encontrado
Manganês,mg,,BRC1034F,Nome não encontrado
Zinco,mg,"1,31",BRC1034F,Nome não encontrado
Cobre,mg,"0,30",BRC1034F,Nome não encontrado
Selênio,mcg,,BRC1034F,Nome não encontrado
Vitamina A (RE),mcg,,BRC1034F,Nome não encontrado
Vitamina A (RAE),mcg,"60,7",BRC1034F,Nome não encontrado
Vitamina D,mcg,"0,65",BRC1034F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,24",BRC1034F,Nome não encontrado
Tiamina,mg,"0,14",BRC1034F,Nome não encontrado
Riboflavina,mg,"0,22",BRC1034F,Nome não encontrado
Niacina,mg,"1,12",BRC1034F,Nome não encontrado
Vitamina B6,mg,"0,13",BRC1034F,Nome não encontrado
Vitamina B12,mcg,,BRC1034F,Nome não encontrado
Vitamina C,mg,"8,67",BRC1034F,Nome não encontrado
Equivalente de folato,mcg,"3,72",BRC1034F,Nome não encontrado
Sal de adição,g,"0,00",BRC1034F,Nome não encontrado
Açúcar de adição,g,"0,45",BRC1034F,Nome não encontrado
Gordura de adição,g,-,BRC1034F,Nome não encontrado
Proteína vegetal,g,-,BRC1034F,Nome não encontrado
Proteína animal,g,-,BRC1034F,Nome não encontrado
