componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,174,69,BRC0575B,Nome não encontrado
Energia,kcal,48,19,BRC0575B,Nome não encontrado
Umidade,g,"90,6","36,2",BRC0575B,Nome não encontrado
Carboidrato total,g,"3,11","1,24",BRC0575B,Nome não encontrado
Carboidrato disponível,g,"1,30","0,52",BRC0575B,Nome não encontrado
Proteína,g,"1,55","0,62",BRC0575B,Nome não encontrado
Lipídios,g,"3,64","1,46",BRC0575B,Nome não encontrado
Fibra alimentar,g,"1,81","0,72",BRC0575B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0575B,Nome não encontrado
Cinzas,g,"1,11","0,44",BRC0575B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0575B,Nome não encontrado
Ácidos graxos saturados,g,"0,56","0,23",BRC0575B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,46","0,98",BRC0575B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,50","0,20",BRC0575B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0575B,Nome não encontrado
Cálcio,mg,"9,68","3,87",BRC0575B,Nome não encontrado
Ferro,mg,"0,83","0,33",BRC0575B,Nome não encontrado
Sódio,mg,"71,4","28,6",BRC0575B,Nome não encontrado
Magnésio,mg,"13,2","5,26",BRC0575B,Nome não encontrado
Fósforo,mg,"25,5","10,2",BRC0575B,Nome não encontrado
Potássio,mg,288,115,BRC0575B,Nome não encontrado
Manganês,mg,"0,42","0,17",BRC0575B,Nome não encontrado
Zinco,mg,"0,70","0,28",BRC0575B,Nome não encontrado
Cobre,mg,"0,09","0,04",BRC0575B,Nome não encontrado
Selênio,mcg,"0,20","0,08",BRC0575B,Nome não encontrado
Vitamina A (RE),mcg,382,153,BRC0575B,Nome não encontrado
Vitamina A (RAE),mcg,191,"76,6",BRC0575B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0575B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,23","0,49",BRC0575B,Nome não encontrado
Tiamina,mg,"0,08","0,03",BRC0575B,Nome não encontrado
Riboflavina,mg,"0,07","0,03",BRC0575B,Nome não encontrado
Niacina,mg,"0,35","0,14",BRC0575B,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0575B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0575B,Nome não encontrado
Vitamina C,mg,"8,80","3,52",BRC0575B,Nome não encontrado
Equivalente de folato,mcg,120,"48,3",BRC0575B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0575B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0575B,Nome não encontrado
Gordura de adição,g,-,-,BRC0575B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0575B,Nome não encontrado
Proteína animal,g,-,-,BRC0575B,Nome não encontrado
