componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,476,190,BRC0128F,Nome não encontrado
Energia,kcal,113,45,BRC0128F,Nome não encontrado
Umidade,g,"75,6","30,3",BRC0128F,Nome não encontrado
Carboidrato total,g,"1,61","0,64",BRC0128F,Nome não encontrado
Carboidrato disponível,g,"1,61","0,64",BRC0128F,Nome não encontrado
Proteína,g,"17,4","6,95",BRC0128F,Nome não encontrado
Lipídios,g,"4,13","1,65",BRC0128F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0128F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0128F,Nome não encontrado
Cinzas,g,"1,23","0,49",BRC0128F,Nome não encontrado
Colesterol,mg,340,136,BRC0128F,Nome não encontrado
Ácidos graxos saturados,g,"1,30","0,52",BRC0128F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,70","0,28",BRC0128F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,60","0,24",BRC0128F,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,00",BRC0128F,Nome não encontrado
Cálcio,mg,"5,86","2,34",BRC0128F,Nome não encontrado
Ferro,mg,"9,54","3,82",BRC0128F,Nome não encontrado
Sódio,mg,"82,4","33,0",BRC0128F,Nome não encontrado
Magnésio,mg,"23,2","9,29",BRC0128F,Nome não encontrado
Fósforo,mg,343,137,BRC0128F,Nome não encontrado
Potássio,mg,280,112,BRC0128F,Nome não encontrado
Manganês,mg,"0,35","0,14",BRC0128F,Nome não encontrado
Zinco,mg,"3,33","1,33",BRC0128F,Nome não encontrado
Cobre,mg,"0,26","0,10",BRC0128F,Nome não encontrado
Selênio,mcg,"44,0","17,6",BRC0128F,Nome não encontrado
Vitamina A (RE),mcg,3863,1545,BRC0128F,Nome não encontrado
Vitamina A (RAE),mcg,3863,1545,BRC0128F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0128F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,50","0,20",BRC0128F,Nome não encontrado
Tiamina,mg,"0,62","0,25",BRC0128F,Nome não encontrado
Riboflavina,mg,"0,56","0,22",BRC0128F,Nome não encontrado
Niacina,mg,"6,36","2,55",BRC0128F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0128F,Nome não encontrado
Vitamina B12,mcg,"17,2","6,86",BRC0128F,Nome não encontrado
Vitamina C,mg,"18,5","7,41",BRC0128F,Nome não encontrado
Equivalente de folato,mcg,608,243,BRC0128F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0128F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0128F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0128F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0128F,Nome não encontrado
Proteína animal,g,"17,4","6,95",BRC0128F,Nome não encontrado
