componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,1661,1328,BRC0824A,Nome não encontrado
Energia,kcal,396,316,BRC0824A,Nome não encontrado
Umidade,g,"19,4","15,5",BRC0824A,Nome não encontrado
Carboidrato total,g,"55,0","44,0",BRC0824A,Nome não encontrado
Carboidrato disponível,g,"53,6","42,9",BRC0824A,Nome não encontrado
Proteína,g,"7,94","6,35",BRC0824A,Nome não encontrado
Lipídios,g,"16,3","13,1",BRC0824A,Nome não encontrado
Fibra alimentar,g,"1,34","1,07",BRC0824A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0824A,Nome não encontrado
Cinzas,g,"1,41","1,13",BRC0824A,Nome não encontrado
Colesterol,mg,"71,3","57,0",BRC0824A,Nome não encontrado
Ácidos graxos saturados,g,"8,78","7,02",BRC0824A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,64","3,71",BRC0824A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,97","0,78",BRC0824A,Nome não encontrado
Ácidos graxos trans,g,"0,49","0,39",BRC0824A,Nome não encontrado
Cálcio,mg,"62,5","50,0",BRC0824A,Nome não encontrado
Ferro,mg,"3,12","2,50",BRC0824A,Nome não encontrado
Sódio,mg,296,236,BRC0824A,Nome não encontrado
Magnésio,mg,"21,1","16,9",BRC0824A,Nome não encontrado
Fósforo,mg,110,"88,7",BRC0824A,Nome não encontrado
Potássio,mg,154,123,BRC0824A,Nome não encontrado
Manganês,mg,"0,25","0,20",BRC0824A,Nome não encontrado
Zinco,mg,"0,71","0,57",BRC0824A,Nome não encontrado
Cobre,mg,"0,10","0,08",BRC0824A,Nome não encontrado
Selênio,mcg,"4,99","3,99",BRC0824A,Nome não encontrado
Vitamina A (RE),mcg,169,135,BRC0824A,Nome não encontrado
Vitamina A (RAE),mcg,167,133,BRC0824A,Nome não encontrado
Vitamina D,mcg,"0,20","0,16",BRC0824A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,43","0,34",BRC0824A,Nome não encontrado
Tiamina,mg,"0,14","0,11",BRC0824A,Nome não encontrado
Riboflavina,mg,"0,10","0,08",BRC0824A,Nome não encontrado
Niacina,mg,"0,62","0,50",BRC0824A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0824A,Nome não encontrado
Vitamina B12,mcg,"0,18","0,14",BRC0824A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0824A,Nome não encontrado
Equivalente de folato,mcg,108,"87,0",BRC0824A,Nome não encontrado
Sal de adição,g,,,BRC0824A,Nome não encontrado
Açúcar de adição,g,,,BRC0824A,Nome não encontrado
Gordura de adição,g,-,-,BRC0824A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0824A,Nome não encontrado
Proteína animal,g,-,-,BRC0824A,Nome não encontrado
