componente,unidade,Valor por 100g,Porção Média (45 g),codigo_alimento,nome_alimento
Energia,kJ,2140,963,BRC0483A,Nome não encontrado
Energia,kcal,513,230,BRC0483A,Nome não encontrado
Umidade,g,"9,87","4,44",BRC0483A,Nome não encontrado
Carboidrato total,g,"47,4","21,3",BRC0483A,Nome não encontrado
Carboidrato disponível,g,"47,0","21,1",BRC0483A,Nome não encontrado
Proteína,g,"8,81","3,96",BRC0483A,Nome não encontrado
Lipídios,g,"32,1","14,5",BRC0483A,Nome não encontrado
Fibra alimentar,g,"0,47","0,21",BRC0483A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0483A,Nome não encontrado
Cinzas,g,"1,79","0,81",BRC0483A,Nome não encontrado
Colesterol,mg,"66,9","30,1",BRC0483A,Nome não encontrado
Ácidos graxos saturados,g,"17,3","7,78",BRC0483A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,82","3,52",BRC0483A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,81","0,81",BRC0483A,Nome não encontrado
Ácidos graxos trans,g,"1,46","0,66",BRC0483A,Nome não encontrado
Cálcio,mg,128,"57,7",BRC0483A,Nome não encontrado
Ferro,mg,"2,89","1,30",BRC0483A,Nome não encontrado
Sódio,mg,673,303,BRC0483A,Nome não encontrado
Magnésio,mg,"57,9","26,0",BRC0483A,Nome não encontrado
Fósforo,mg,192,"86,8",BRC0483A,Nome não encontrado
Potássio,mg,159,"71,8",BRC0483A,Nome não encontrado
Manganês,mg,"1,54","0,69",BRC0483A,Nome não encontrado
Zinco,mg,"1,51","0,68",BRC0483A,Nome não encontrado
Cobre,mg,"0,14","0,06",BRC0483A,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0483A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0483A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0483A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0483A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,51","0,68",BRC0483A,Nome não encontrado
Tiamina,mg,"0,07","0,03",BRC0483A,Nome não encontrado
Riboflavina,mg,"0,04","0,02",BRC0483A,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0483A,Nome não encontrado
Vitamina B6,mg,"0,14","0,06",BRC0483A,Nome não encontrado
Vitamina B12,mcg,"0,06","0,03",BRC0483A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0483A,Nome não encontrado
Equivalente de folato,mcg,"43,6","19,6",BRC0483A,Nome não encontrado
Sal de adição,g,,,BRC0483A,Nome não encontrado
Açúcar de adição,g,,,BRC0483A,Nome não encontrado
Gordura de adição,g,-,-,BRC0483A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0483A,Nome não encontrado
Proteína animal,g,-,-,BRC0483A,Nome não encontrado
