componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,332,299,BRC0657B,Nome não encontrado
Energia,kcal,79,71,BRC0657B,Nome não encontrado
Umidade,g,"81,5","73,4",BRC0657B,Nome não encontrado
Carboidrato total,g,"12,9","11,6",BRC0657B,Nome não encontrado
Carboidrato disponível,g,"9,68","8,71",BRC0657B,Nome não encontrado
Proteína,g,"2,33","2,10",BRC0657B,Nome não encontrado
Lipídios,g,"2,78","2,50",BRC0657B,Nome não encontrado
Fibra alimentar,g,"3,17","2,85",BRC0657B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0657B,Nome não encontrado
Cinzas,g,"0,50","0,45",BRC0657B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0657B,Nome não encontrado
Ácidos graxos saturados,g,"0,42","0,38",BRC0657B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,90","1,71",BRC0657B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,37","0,33",BRC0657B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0657B,Nome não encontrado
Cálcio,mg,"23,7","21,3",BRC0657B,Nome não encontrado
Ferro,mg,"0,82","0,74",BRC0657B,Nome não encontrado
Sódio,mg,"3,51","3,16",BRC0657B,Nome não encontrado
Magnésio,mg,"22,0","19,8",BRC0657B,Nome não encontrado
Fósforo,mg,"36,1","32,5",BRC0657B,Nome não encontrado
Potássio,mg,157,141,BRC0657B,Nome não encontrado
Manganês,mg,"0,17","0,15",BRC0657B,Nome não encontrado
Zinco,mg,"0,45","0,41",BRC0657B,Nome não encontrado
Cobre,mg,"0,04","0,03",BRC0657B,Nome não encontrado
Selênio,mcg,"0,10","0,09",BRC0657B,Nome não encontrado
Vitamina A (RE),mcg,"82,6","74,3",BRC0657B,Nome não encontrado
Vitamina A (RAE),mcg,"41,3","37,2",BRC0657B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0657B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,60","0,54",BRC0657B,Nome não encontrado
Tiamina,mg,"0,34","0,31",BRC0657B,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0657B,Nome não encontrado
Niacina,mg,"0,56","0,51",BRC0657B,Nome não encontrado
Vitamina B6,mg,"0,11","0,10",BRC0657B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0657B,Nome não encontrado
Vitamina C,mg,"9,12","8,20",BRC0657B,Nome não encontrado
Equivalente de folato,mcg,"25,5","23,0",BRC0657B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0657B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0657B,Nome não encontrado
Gordura de adição,g,-,-,BRC0657B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0657B,Nome não encontrado
Proteína animal,g,-,-,BRC0657B,Nome não encontrado
