componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,584,584,BRC0050E,Nome não encontrado
Energia,kcal,138,138,BRC0050E,Nome não encontrado
Umidade,g,"68,5","68,5",BRC0050E,Nome não encontrado
Carboidrato total,g,"0,01","0,01",BRC0050E,Nome não encontrado
Carboidrato disponível,g,"0,01","0,01",BRC0050E,Nome não encontrado
Proteína,g,"26,6","26,6",BRC0050E,Nome não encontrado
Lipídios,g,"3,57","3,57",BRC0050E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0050E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0050E,Nome não encontrado
Cinzas,g,"1,35","1,35",BRC0050E,Nome não encontrado
Colesterol,mg,117,117,BRC0050E,Nome não encontrado
Ácidos graxos saturados,g,"1,50","1,50",BRC0050E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,20","1,20",BRC0050E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,30","0,30",BRC0050E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0050E,Nome não encontrado
Cálcio,mg,"60,2","60,2",BRC0050E,Nome não encontrado
Ferro,mg,"0,54","0,54",BRC0050E,Nome não encontrado
Sódio,mg,"85,4","85,4",BRC0050E,Nome não encontrado
Magnésio,mg,"24,1","24,1",BRC0050E,Nome não encontrado
Fósforo,mg,175,175,BRC0050E,Nome não encontrado
Potássio,mg,291,291,BRC0050E,Nome não encontrado
Manganês,mg,"0,03","0,03",BRC0050E,Nome não encontrado
Zinco,mg,"0,68","0,68",BRC0050E,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0050E,Nome não encontrado
Selênio,mcg,,,BRC0050E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0050E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0050E,Nome não encontrado
Vitamina D,mcg,,,BRC0050E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0050E,Nome não encontrado
Tiamina,mg,"0,11","0,11",BRC0050E,Nome não encontrado
Riboflavina,mg,"0,10","0,10",BRC0050E,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0050E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0050E,Nome não encontrado
Vitamina B12,mcg,"1,62","1,62",BRC0050E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0050E,Nome não encontrado
Equivalente de folato,mcg,"34,6","34,6",BRC0050E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0050E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0050E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0050E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0050E,Nome não encontrado
Proteína animal,g,"26,6","26,6",BRC0050E,Nome não encontrado
