componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (225 g),codigo_alimento,nome_alimento
Energia,kJ,587,1321,BRC0393A,Nome não encontrado
Energia,kcal,140,315,BRC0393A,Nome não encontrado
Umidade,g,"70,0",157,BRC0393A,Nome não encontrado
Carboidrato total,g,"13,5","30,3",BRC0393A,Nome não encontrado
Carboidrato disponível,g,"11,8","26,5",BRC0393A,Nome não encontrado
Proteína,g,"9,02","20,3",BRC0393A,Nome não encontrado
Lipídios,g,"5,96","13,4",BRC0393A,Nome não encontrado
Fibra alimentar,g,"1,70","3,81",BRC0393A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0393A,Nome não encontrado
Cinzas,g,"1,57","3,53",BRC0393A,Nome não encontrado
Colesterol,mg,"23,4","52,6",BRC0393A,Nome não encontrado
Ácidos graxos saturados,g,"2,98","6,70",BRC0393A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,01","4,52",BRC0393A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,50","1,13",BRC0393A,Nome não encontrado
Ácidos graxos trans,g,"0,19","0,43",BRC0393A,Nome não encontrado
Cálcio,mg,181,407,BRC0393A,Nome não encontrado
Ferro,mg,"1,13","2,54",BRC0393A,Nome não encontrado
Sódio,mg,261,588,BRC0393A,Nome não encontrado
Magnésio,mg,"23,8","53,6",BRC0393A,Nome não encontrado
Fósforo,mg,135,305,BRC0393A,Nome não encontrado
Potássio,mg,177,398,BRC0393A,Nome não encontrado
Manganês,mg,"0,45","1,02",BRC0393A,Nome não encontrado
Zinco,mg,"0,97","2,18",BRC0393A,Nome não encontrado
Cobre,mg,"0,07","0,15",BRC0393A,Nome não encontrado
Selênio,mcg,"4,54","10,2",BRC0393A,Nome não encontrado
Vitamina A (RE),mcg,"47,0",105,BRC0393A,Nome não encontrado
Vitamina A (RAE),mcg,163,367,BRC0393A,Nome não encontrado
Vitamina D,mcg,"0,47","1,06",BRC0393A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,71","1,59",BRC0393A,Nome não encontrado
Tiamina,mg,"0,05","0,10",BRC0393A,Nome não encontrado
Riboflavina,mg,"0,12","0,26",BRC0393A,Nome não encontrado
Niacina,mg,"0,01","0,01",BRC0393A,Nome não encontrado
Vitamina B6,mg,"0,05","0,11",BRC0393A,Nome não encontrado
Vitamina B12,mcg,"0,37","0,82",BRC0393A,Nome não encontrado
Vitamina C,mg,"4,70","10,6",BRC0393A,Nome não encontrado
Equivalente de folato,mcg,"28,2","63,5",BRC0393A,Nome não encontrado
Sal de adição,g,,,BRC0393A,Nome não encontrado
Açúcar de adição,g,,,BRC0393A,Nome não encontrado
Gordura de adição,g,-,-,BRC0393A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0393A,Nome não encontrado
Proteína animal,g,-,-,BRC0393A,Nome não encontrado
