componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,189,BRC1105B,Nome não encontrado
Energia,kcal,45,BRC1105B,Nome não encontrado
Umidade,g,"87,1",BRC1105B,Nome não encontrado
Carboidrato total,g,"12,1",BRC1105B,Nome não encontrado
Carboidrato disponível,g,"9,28",BRC1105B,Nome não encontrado
Proteína,g,"0,33",BRC1105B,Nome não encontrado
Lipídios,g,"0,07",BRC1105B,Nome não encontrado
Fibra alimentar,g,"2,86",BRC1105B,Nome não encontrado
Álcool,g,"0,00",BRC1105B,Nome não encontrado
Cinzas,g,"0,39",BRC1105B,Nome não encontrado
Colesterol,mg,"0,00",BRC1105B,Nome não encontrado
Ácidos graxos saturados,g,"0,00",BRC1105B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00",BRC1105B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,00",BRC1105B,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1105B,Nome não encontrado
Cálcio,mg,"5,95",BRC1105B,Nome não encontrado
Ferro,mg,"0,28",BRC1105B,Nome não encontrado
Sódio,mg,,BRC1105B,Nome não encontrado
Magnésio,mg,"3,49",BRC1105B,Nome não encontrado
Fósforo,mg,"21,9",BRC1105B,Nome não encontrado
Potássio,mg,162,BRC1105B,Nome não encontrado
Manganês,mg,"0,00",BRC1105B,Nome não encontrado
Zinco,mg,"0,09",BRC1105B,Nome não encontrado
Cobre,mg,"0,09",BRC1105B,Nome não encontrado
Selênio,mcg,,BRC1105B,Nome não encontrado
Vitamina A (RE),mcg,"0,83",BRC1105B,Nome não encontrado
Vitamina A (RAE),mcg,"0,41",BRC1105B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1105B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,05",BRC1105B,Nome não encontrado
Tiamina,mg,"0,03",BRC1105B,Nome não encontrado
Riboflavina,mg,"0,01",BRC1105B,Nome não encontrado
Niacina,mg,"0,89",BRC1105B,Nome não encontrado
Vitamina B6,mg,"0,06",BRC1105B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1105B,Nome não encontrado
Vitamina C,mg,"2,41",BRC1105B,Nome não encontrado
Equivalente de folato,mcg,"23,6",BRC1105B,Nome não encontrado
Sal de adição,g,"0,00",BRC1105B,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1105B,Nome não encontrado
Gordura de adição,g,"0,00",BRC1105B,Nome não encontrado
Proteína vegetal,g,"0,33",BRC1105B,Nome não encontrado
Proteína animal,g,"0,00",BRC1105B,Nome não encontrado
