componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (40 g),codigo_alimento,nome_alimento
Energia,kJ,1744,697,BRC0013C,Nome não encontrado
Energia,kcal,423,169,BRC0013C,Nome não encontrado
Umidade,g,"43,0","17,2",BRC0013C,Nome não encontrado
Carboidrato total,g,"10,4","4,16",BRC0013C,Nome não encontrado
Carboidrato disponível,g,"5,02","2,01",BRC0013C,Nome não encontrado
Proteína,g,"3,69","1,48",BRC0013C,Nome não encontrado
Lipídios,g,"42,0","16,8",BRC0013C,Nome não encontrado
Fibra alimentar,g,"5,38","2,15",BRC0013C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0013C,Nome não encontrado
Cinzas,g,"0,97","0,39",BRC0013C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0013C,Nome não encontrado
Ácidos graxos saturados,g,"30,0","12,0",BRC0013C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,50","0,60",BRC0013C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,30","0,12",BRC0013C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0013C,Nome não encontrado
Cálcio,mg,"8,69","3,48",BRC0013C,Nome não encontrado
Ferro,mg,"1,15","0,46",BRC0013C,Nome não encontrado
Sódio,mg,"15,3","6,13",BRC0013C,Nome não encontrado
Magnésio,mg,"44,8","17,9",BRC0013C,Nome não encontrado
Fósforo,mg,"70,8","28,3",BRC0013C,Nome não encontrado
Potássio,mg,307,123,BRC0013C,Nome não encontrado
Manganês,mg,"0,72","0,29",BRC0013C,Nome não encontrado
Zinco,mg,"1,59","0,64",BRC0013C,Nome não encontrado
Cobre,mg,"0,24","0,10",BRC0013C,Nome não encontrado
Selênio,mcg,"10,9","4,35",BRC0013C,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0013C,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0013C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0013C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,30","0,12",BRC0013C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0013C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0013C,Nome não encontrado
Niacina,mg,traços,traços,BRC0013C,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0013C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0013C,Nome não encontrado
Vitamina C,mg,"2,49","1,00",BRC0013C,Nome não encontrado
Equivalente de folato,mcg,"28,0","11,2",BRC0013C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0013C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0013C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0013C,Nome não encontrado
Proteína vegetal,g,"3,69","1,48",BRC0013C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0013C,Nome não encontrado
