componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,834,917,BRC0377F,Nome não encontrado
Energia,kcal,199,218,BRC0377F,Nome não encontrado
Umidade,g,"60,0","66,0",BRC0377F,Nome não encontrado
Carboidrato total,g,"2,13","2,34",BRC0377F,Nome não encontrado
Carboidrato disponível,g,"2,09","2,30",BRC0377F,Nome não encontrado
Proteína,g,"27,2","29,9",BRC0377F,Nome não encontrado
Lipídios,g,"9,08","9,99",BRC0377F,Nome não encontrado
Fibra alimentar,g,"0,04","0,04",BRC0377F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0377F,Nome não encontrado
Cinzas,g,"1,67","1,84",BRC0377F,Nome não encontrado
Colesterol,mg,"87,4","96,1",BRC0377F,Nome não encontrado
Ácidos graxos saturados,g,"4,79","5,27",BRC0377F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,00","3,30",BRC0377F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,21","0,23",BRC0377F,Nome não encontrado
Ácidos graxos trans,g,"0,17","0,19",BRC0377F,Nome não encontrado
Cálcio,mg,"26,8","29,5",BRC0377F,Nome não encontrado
Ferro,mg,"2,40","2,64",BRC0377F,Nome não encontrado
Sódio,mg,240,264,BRC0377F,Nome não encontrado
Magnésio,mg,"25,2","27,7",BRC0377F,Nome não encontrado
Fósforo,mg,266,292,BRC0377F,Nome não encontrado
Potássio,mg,291,320,BRC0377F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0377F,Nome não encontrado
Zinco,mg,"3,40","3,74",BRC0377F,Nome não encontrado
Cobre,mg,"0,12","0,13",BRC0377F,Nome não encontrado
Selênio,mcg,"1,14","1,25",BRC0377F,Nome não encontrado
Vitamina A (RE),mcg,"23,7","26,1",BRC0377F,Nome não encontrado
Vitamina A (RAE),mcg,"23,3","25,6",BRC0377F,Nome não encontrado
Vitamina D,mcg,"0,35","0,39",BRC0377F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,03","0,03",BRC0377F,Nome não encontrado
Tiamina,mg,"0,02","0,02",BRC0377F,Nome não encontrado
Riboflavina,mg,"0,06","0,07",BRC0377F,Nome não encontrado
Niacina,mg,"3,74","4,11",BRC0377F,Nome não encontrado
Vitamina B6,mg,"0,04","0,04",BRC0377F,Nome não encontrado
Vitamina B12,mcg,"4,08","4,49",BRC0377F,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0377F,Nome não encontrado
Equivalente de folato,mcg,"10,5","11,6",BRC0377F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0377F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0377F,Nome não encontrado
Gordura de adição,g,"1,26","1,39",BRC0377F,Nome não encontrado
Proteína vegetal,g,"0,16","0,18",BRC0377F,Nome não encontrado
Proteína animal,g,"26,9","29,6",BRC0377F,Nome não encontrado
