componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,137,123,BRC0420B,Nome não encontrado
Energia,kcal,33,29,BRC0420B,Nome não encontrado
Umidade,g,"92,3","83,0",BRC0420B,Nome não encontrado
Carboidrato total,g,"4,58","4,12",BRC0420B,Nome não encontrado
Carboidrato disponível,g,"2,62","2,36",BRC0420B,Nome não encontrado
Proteína,g,"0,87","0,79",BRC0420B,Nome não encontrado
Lipídios,g,"1,68","1,51",BRC0420B,Nome não encontrado
Fibra alimentar,g,"1,96","1,76",BRC0420B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0420B,Nome não encontrado
Cinzas,g,"0,53","0,47",BRC0420B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0420B,Nome não encontrado
Ácidos graxos saturados,g,"0,25","0,22",BRC0420B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,15","1,04",BRC0420B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,21","0,19",BRC0420B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0420B,Nome não encontrado
Cálcio,mg,"26,0","23,4",BRC0420B,Nome não encontrado
Ferro,mg,"0,32","0,29",BRC0420B,Nome não encontrado
Sódio,mg,"7,42","6,68",BRC0420B,Nome não encontrado
Magnésio,mg,"11,1","10,0",BRC0420B,Nome não encontrado
Fósforo,mg,"18,9","17,0",BRC0420B,Nome não encontrado
Potássio,mg,299,269,BRC0420B,Nome não encontrado
Manganês,mg,"0,14","0,13",BRC0420B,Nome não encontrado
Zinco,mg,"0,23","0,21",BRC0420B,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0420B,Nome não encontrado
Selênio,mcg,"0,21","0,19",BRC0420B,Nome não encontrado
Vitamina A (RE),mcg,361,324,BRC0420B,Nome não encontrado
Vitamina A (RAE),mcg,180,162,BRC0420B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0420B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,90","0,81",BRC0420B,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0420B,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0420B,Nome não encontrado
Niacina,mg,"0,99","0,89",BRC0420B,Nome não encontrado
Vitamina B6,mg,"0,05","0,04",BRC0420B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0420B,Nome não encontrado
Vitamina C,mg,"3,95","3,56",BRC0420B,Nome não encontrado
Equivalente de folato,mcg,"39,3","35,4",BRC0420B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0420B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0420B,Nome não encontrado
Gordura de adição,g,-,-,BRC0420B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0420B,Nome não encontrado
Proteína animal,g,-,-,BRC0420B,Nome não encontrado
