componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1407,BRC1048F,Nome não encontrado
Energia,kcal,337,BRC1048F,Nome não encontrado
Umidade,g,"39,5",BRC1048F,Nome não encontrado
Carboidrato total,g,"14,7",BRC1048F,Nome não encontrado
Carboidrato disponível,g,"14,0",BRC1048F,Nome não encontrado
Proteína,g,"24,3",BRC1048F,Nome não encontrado
Lipídios,g,"20,3",BRC1048F,Nome não encontrado
Fibra alimentar,g,"0,71",BRC1048F,Nome não encontrado
Álcool,g,"0,00",BRC1048F,Nome não encontrado
Cinzas,g,"1,23",BRC1048F,Nome não encontrado
Colesterol,mg,109,BRC1048F,Nome não encontrado
Ácidos graxos saturados,g,"5,91",BRC1048F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,07",BRC1048F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"6,03",BRC1048F,Nome não encontrado
Ácidos graxos trans,g,"0,05",BRC1048F,Nome não encontrado
Cálcio,mg,"13,4",BRC1048F,Nome não encontrado
Ferro,mg,"1,88",BRC1048F,Nome não encontrado
Sódio,mg,105,BRC1048F,Nome não encontrado
Magnésio,mg,"34,5",BRC1048F,Nome não encontrado
Fósforo,mg,237,BRC1048F,Nome não encontrado
Potássio,mg,362,BRC1048F,Nome não encontrado
Manganês,mg,"0,21",BRC1048F,Nome não encontrado
Zinco,mg,"2,32",BRC1048F,Nome não encontrado
Cobre,mg,"0,08",BRC1048F,Nome não encontrado
Selênio,mcg,"13,9",BRC1048F,Nome não encontrado
Vitamina A (RE),mcg,"15,8",BRC1048F,Nome não encontrado
Vitamina A (RAE),mcg,"15,7",BRC1048F,Nome não encontrado
Vitamina D,mcg,"0,56",BRC1048F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,93",BRC1048F,Nome não encontrado
Tiamina,mg,"0,85",BRC1048F,Nome não encontrado
Riboflavina,mg,"0,06",BRC1048F,Nome não encontrado
Niacina,mg,"13,1",BRC1048F,Nome não encontrado
Vitamina B6,mg,"0,01",BRC1048F,Nome não encontrado
Vitamina B12,mcg,"0,57",BRC1048F,Nome não encontrado
Vitamina C,mg,traços,BRC1048F,Nome não encontrado
Equivalente de folato,mcg,"45,0",BRC1048F,Nome não encontrado
Sal de adição,g,,BRC1048F,Nome não encontrado
Açúcar de adição,g,,BRC1048F,Nome não encontrado
Gordura de adição,g,-,BRC1048F,Nome não encontrado
Proteína vegetal,g,-,BRC1048F,Nome não encontrado
Proteína animal,g,-,BRC1048F,Nome não encontrado
