componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (120 g),codigo_alimento,nome_alimento
Energia,kJ,434,520,BRC0492E,Nome não encontrado
Energia,kcal,103,123,BRC0492E,Nome não encontrado
Umidade,g,"77,0","92,4",BRC0492E,Nome não encontrado
Carboidrato total,g,"0,63","0,76",BRC0492E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0492E,Nome não encontrado
Proteína,g,"17,7","21,3",BRC0492E,Nome não encontrado
Lipídios,g,"3,59","4,31",BRC0492E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0492E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0492E,Nome não encontrado
Cinzas,g,"1,69","2,03",BRC0492E,Nome não encontrado
Colesterol,mg,"91,1",109,BRC0492E,Nome não encontrado
Ácidos graxos saturados,g,"2,34","2,81",BRC0492E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,95","2,34",BRC0492E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,63","0,75",BRC0492E,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,05",BRC0492E,Nome não encontrado
Cálcio,mg,199,239,BRC0492E,Nome não encontrado
Ferro,mg,"0,47","0,56",BRC0492E,Nome não encontrado
Sódio,mg,"53,3","64,0",BRC0492E,Nome não encontrado
Magnésio,mg,"30,1","36,1",BRC0492E,Nome não encontrado
Fósforo,mg,273,328,BRC0492E,Nome não encontrado
Potássio,mg,327,392,BRC0492E,Nome não encontrado
Manganês,mg,"0,09","0,11",BRC0492E,Nome não encontrado
Zinco,mg,"1,13","1,35",BRC0492E,Nome não encontrado
Cobre,mg,"0,06","0,07",BRC0492E,Nome não encontrado
Selênio,mcg,,,BRC0492E,Nome não encontrado
Vitamina A (RE),mcg,"4,82","5,78",BRC0492E,Nome não encontrado
Vitamina A (RAE),mcg,"4,82","5,78",BRC0492E,Nome não encontrado
Vitamina D,mcg,"6,50","7,80",BRC0492E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0492E,Nome não encontrado
Tiamina,mg,"0,05","0,06",BRC0492E,Nome não encontrado
Riboflavina,mg,"0,06","0,07",BRC0492E,Nome não encontrado
Niacina,mg,"2,88","3,46",BRC0492E,Nome não encontrado
Vitamina B6,mg,"0,12","0,14",BRC0492E,Nome não encontrado
Vitamina B12,mcg,,,BRC0492E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0492E,Nome não encontrado
Equivalente de folato,mcg,,,BRC0492E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0492E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0492E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0492E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0492E,Nome não encontrado
Proteína animal,g,"17,4","20,9",BRC0492E,Nome não encontrado
