componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,136,122,BRC0988B,Nome não encontrado
Energia,kcal,33,29,BRC0988B,Nome não encontrado
Umidade,g,"91,7","82,5",BRC0988B,Nome não encontrado
Carboidrato total,g,"5,95","5,36",BRC0988B,Nome não encontrado
Carboidrato disponível,g,"4,48","4,03",BRC0988B,Nome não encontrado
Proteína,g,"0,79","0,71",BRC0988B,Nome não encontrado
Lipídios,g,"0,95","0,86",BRC0988B,Nome não encontrado
Fibra alimentar,g,"1,48","1,33",BRC0988B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0988B,Nome não encontrado
Cinzas,g,"0,60","0,54",BRC0988B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0988B,Nome não encontrado
Ácidos graxos saturados,g,"0,16","0,14",BRC0988B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,62","0,56",BRC0988B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,13","0,12",BRC0988B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0988B,Nome não encontrado
Cálcio,mg,"11,1","9,98",BRC0988B,Nome não encontrado
Ferro,mg,"0,14","0,13",BRC0988B,Nome não encontrado
Sódio,mg,129,116,BRC0988B,Nome não encontrado
Magnésio,mg,"8,49","7,64",BRC0988B,Nome não encontrado
Fósforo,mg,"19,7","17,7",BRC0988B,Nome não encontrado
Potássio,mg,"95,4","85,9",BRC0988B,Nome não encontrado
Manganês,mg,"0,11","0,10",BRC0988B,Nome não encontrado
Zinco,mg,"0,16","0,14",BRC0988B,Nome não encontrado
Cobre,mg,"0,01","0,01",BRC0988B,Nome não encontrado
Selênio,mcg,"0,21","0,19",BRC0988B,Nome não encontrado
Vitamina A (RE),mcg,"9,86","8,88",BRC0988B,Nome não encontrado
Vitamina A (RAE),mcg,"4,93","4,44",BRC0988B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0988B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,20","0,18",BRC0988B,Nome não encontrado
Tiamina,mg,"0,04","0,03",BRC0988B,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0988B,Nome não encontrado
Niacina,mg,traços,traços,BRC0988B,Nome não encontrado
Vitamina B6,mg,"0,04","0,03",BRC0988B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0988B,Nome não encontrado
Vitamina C,mg,"6,14","5,53",BRC0988B,Nome não encontrado
Equivalente de folato,mcg,"17,4","15,6",BRC0988B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0988B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0988B,Nome não encontrado
Gordura de adição,g,-,-,BRC0988B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0988B,Nome não encontrado
Proteína animal,g,-,-,BRC0988B,Nome não encontrado
