componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,103,92,BRC0976B,Nome não encontrado
Energia,kcal,25,22,BRC0976B,Nome não encontrado
Umidade,g,"93,3","83,9",BRC0976B,Nome não encontrado
Carboidrato total,g,"4,43","3,98",BRC0976B,Nome não encontrado
Carboidrato disponível,g,"2,37","2,13",BRC0976B,Nome não encontrado
Proteína,g,"0,57","0,51",BRC0976B,Nome não encontrado
Lipídios,g,"1,00","0,90",BRC0976B,Nome não encontrado
Fibra alimentar,g,"2,06","1,85",BRC0976B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0976B,Nome não encontrado
Cinzas,g,"0,38","0,35",BRC0976B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0976B,Nome não encontrado
Ácidos graxos saturados,g,"0,12","0,11",BRC0976B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,61","0,55",BRC0976B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,16","0,14",BRC0976B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0976B,Nome não encontrado
Cálcio,mg,"17,3","15,6",BRC0976B,Nome não encontrado
Ferro,mg,"0,21","0,19",BRC0976B,Nome não encontrado
Sódio,mg,132,119,BRC0976B,Nome não encontrado
Magnésio,mg,"9,29","8,36",BRC0976B,Nome não encontrado
Fósforo,mg,"17,7","15,9",BRC0976B,Nome não encontrado
Potássio,mg,225,203,BRC0976B,Nome não encontrado
Manganês,mg,"0,06","0,05",BRC0976B,Nome não encontrado
Zinco,mg,"0,19","0,17",BRC0976B,Nome não encontrado
Cobre,mg,"0,01","0,01",BRC0976B,Nome não encontrado
Selênio,mcg,"0,28","0,26",BRC0976B,Nome não encontrado
Vitamina A (RE),mcg,604,543,BRC0976B,Nome não encontrado
Vitamina A (RAE),mcg,302,271,BRC0976B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0976B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,17","1,05",BRC0976B,Nome não encontrado
Tiamina,mg,"0,05","0,04",BRC0976B,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0976B,Nome não encontrado
Niacina,mg,"1,58","1,42",BRC0976B,Nome não encontrado
Vitamina B6,mg,"0,04","0,04",BRC0976B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0976B,Nome não encontrado
Vitamina C,mg,"0,92","0,83",BRC0976B,Nome não encontrado
Equivalente de folato,mcg,"8,90","8,01",BRC0976B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0976B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0976B,Nome não encontrado
Gordura de adição,g,-,-,BRC0976B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0976B,Nome não encontrado
Proteína animal,g,-,-,BRC0976B,Nome não encontrado
