componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1151,575,BRC0112K,Nome não encontrado
Energia,kcal,274,137,BRC0112K,Nome não encontrado
Umidade,g,"43,5","21,8",BRC0112K,Nome não encontrado
Carboidrato total,g,"41,2","20,6",BRC0112K,Nome não encontrado
Carboidrato disponível,g,"39,0","19,5",BRC0112K,Nome não encontrado
Proteína,g,"3,30","1,65",BRC0112K,Nome não encontrado
Lipídios,g,"11,2","5,60",BRC0112K,Nome não encontrado
Fibra alimentar,g,"2,20","1,10",BRC0112K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0112K,Nome não encontrado
Cinzas,g,"0,80","0,40",BRC0112K,Nome não encontrado
Colesterol,mg,"6,00","3,00",BRC0112K,Nome não encontrado
Ácidos graxos saturados,g,"2,04","1,02",BRC0112K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,27","1,63",BRC0112K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,14","2,57",BRC0112K,Nome não encontrado
Ácidos graxos trans,g,,traços,BRC0112K,Nome não encontrado
Cálcio,mg,"15,0","7,50",BRC0112K,Nome não encontrado
Ferro,mg,"0,42","0,21",BRC0112K,Nome não encontrado
Sódio,mg,135,"67,5",BRC0112K,Nome não encontrado
Magnésio,mg,"9,00","4,50",BRC0112K,Nome não encontrado
Fósforo,mg,"33,0","16,5",BRC0112K,Nome não encontrado
Potássio,mg,149,"74,5",BRC0112K,Nome não encontrado
Manganês,mg,"0,19","0,10",BRC0112K,Nome não encontrado
Zinco,mg,"0,19","0,10",BRC0112K,Nome não encontrado
Cobre,mg,"0,03","0,02",BRC0112K,Nome não encontrado
Selênio,mcg,"6,10","3,05",BRC0112K,Nome não encontrado
Vitamina A (RE),mcg,"6,00","3,00",BRC0112K,Nome não encontrado
Vitamina A (RAE),mcg,"6,00","3,00",BRC0112K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0112K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,42","0,71",BRC0112K,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0112K,Nome não encontrado
Riboflavina,mg,"0,03","0,01",BRC0112K,Nome não encontrado
Niacina,mg,"0,33","0,17",BRC0112K,Nome não encontrado
Vitamina B6,mg,"0,05","0,02",BRC0112K,Nome não encontrado
Vitamina B12,mcg,"0,22","0,11",BRC0112K,Nome não encontrado
Vitamina C,mg,"1,70","0,85",BRC0112K,Nome não encontrado
Equivalente de folato,mcg,"44,0","22,0",BRC0112K,Nome não encontrado
Sal de adição,g,,traços,BRC0112K,Nome não encontrado
Açúcar de adição,g,,traços,BRC0112K,Nome não encontrado
Gordura de adição,g,-,-,BRC0112K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0112K,Nome não encontrado
Proteína animal,g,-,-,BRC0112K,Nome não encontrado
