componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,397,356,BRC0936B,Nome não encontrado
Energia,kcal,95,85,BRC0936B,Nome não encontrado
Umidade,g,"79,4","71,5",BRC0936B,Nome não encontrado
Carboidrato total,g,"8,95","8,06",BRC0936B,Nome não encontrado
Carboidrato disponível,g,"7,65","6,88",BRC0936B,Nome não encontrado
Proteína,g,"6,53","5,88",BRC0936B,Nome não encontrado
Lipídios,g,"3,92","3,53",BRC0936B,Nome não encontrado
Fibra alimentar,g,"1,30","1,17",BRC0936B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0936B,Nome não encontrado
Cinzas,g,"1,03","0,92",BRC0936B,Nome não encontrado
Colesterol,mg,"14,5","13,0",BRC0936B,Nome não encontrado
Ácidos graxos saturados,g,"1,09","0,98",BRC0936B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,19","1,07",BRC0936B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,46","1,32",BRC0936B,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,04",BRC0936B,Nome não encontrado
Cálcio,mg,"19,5","17,5",BRC0936B,Nome não encontrado
Ferro,mg,"0,64","0,57",BRC0936B,Nome não encontrado
Sódio,mg,210,189,BRC0936B,Nome não encontrado
Magnésio,mg,"14,4","12,9",BRC0936B,Nome não encontrado
Fósforo,mg,"57,9","52,1",BRC0936B,Nome não encontrado
Potássio,mg,173,155,BRC0936B,Nome não encontrado
Manganês,mg,"0,28","0,25",BRC0936B,Nome não encontrado
Zinco,mg,"1,71","1,54",BRC0936B,Nome não encontrado
Cobre,mg,"0,09","0,08",BRC0936B,Nome não encontrado
Selênio,mcg,"1,29","1,16",BRC0936B,Nome não encontrado
Vitamina A (RE),mcg,"72,4","65,2",BRC0936B,Nome não encontrado
Vitamina A (RAE),mcg,"36,5","32,8",BRC0936B,Nome não encontrado
Vitamina D,mcg,"0,02","0,02",BRC0936B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,71","0,64",BRC0936B,Nome não encontrado
Tiamina,mg,"0,05","0,05",BRC0936B,Nome não encontrado
Riboflavina,mg,"0,06","0,05",BRC0936B,Nome não encontrado
Niacina,mg,"0,78","0,70",BRC0936B,Nome não encontrado
Vitamina B6,mg,"0,04","0,03",BRC0936B,Nome não encontrado
Vitamina B12,mcg,"0,66","0,59",BRC0936B,Nome não encontrado
Vitamina C,mg,"7,72","6,95",BRC0936B,Nome não encontrado
Equivalente de folato,mcg,"14,5","13,1",BRC0936B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0936B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0936B,Nome não encontrado
Gordura de adição,g,-,-,BRC0936B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0936B,Nome não encontrado
Proteína animal,g,-,-,BRC0936B,Nome não encontrado
