componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,648,BRC1117A,Nome não encontrado
Energia,kcal,154,BRC1117A,Nome não encontrado
Umidade,g,"64,6",BRC1117A,Nome não encontrado
Carboidrato total,g,"26,1",BRC1117A,Nome não encontrado
Carboidrato disponível,g,"23,3",BRC1117A,Nome não encontrado
Proteína,g,"3,40",BRC1117A,Nome não encontrado
Lipídios,g,"4,64",BRC1117A,Nome não encontrado
Fibra alimentar,g,"2,82",BRC1117A,Nome não encontrado
Álcool,g,"0,00",BRC1117A,Nome não encontrado
Cinzas,g,"1,21",BRC1117A,Nome não encontrado
Colesterol,mg,"0,00",BRC1117A,Nome não encontrado
Ácidos graxos saturados,g,"0,64",BRC1117A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,21",BRC1117A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,60",BRC1117A,Nome não encontrado
Ácidos graxos trans,g,"0,05",BRC1117A,Nome não encontrado
Cálcio,mg,"15,2",BRC1117A,Nome não encontrado
Ferro,mg,"1,01",BRC1117A,Nome não encontrado
Sódio,mg,190,BRC1117A,Nome não encontrado
Magnésio,mg,"33,7",BRC1117A,Nome não encontrado
Fósforo,mg,"38,2",BRC1117A,Nome não encontrado
Potássio,mg,253,BRC1117A,Nome não encontrado
Manganês,mg,"0,54",BRC1117A,Nome não encontrado
Zinco,mg,"0,46",BRC1117A,Nome não encontrado
Cobre,mg,"0,12",BRC1117A,Nome não encontrado
Selênio,mcg,"1,06",BRC1117A,Nome não encontrado
Vitamina A (RE),mcg,"14,6",BRC1117A,Nome não encontrado
Vitamina A (RAE),mcg,"9,14",BRC1117A,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1117A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,30",BRC1117A,Nome não encontrado
Tiamina,mg,"0,13",BRC1117A,Nome não encontrado
Riboflavina,mg,"0,02",BRC1117A,Nome não encontrado
Niacina,mg,"0,38",BRC1117A,Nome não encontrado
Vitamina B6,mg,"0,05",BRC1117A,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1117A,Nome não encontrado
Vitamina C,mg,"11,5",BRC1117A,Nome não encontrado
Equivalente de folato,mcg,"64,6",BRC1117A,Nome não encontrado
Sal de adição,g,"0,00",BRC1117A,Nome não encontrado
Açúcar de adição,g,"0,47",BRC1117A,Nome não encontrado
Gordura de adição,g,-,BRC1117A,Nome não encontrado
Proteína vegetal,g,-,BRC1117A,Nome não encontrado
Proteína animal,g,-,BRC1117A,Nome não encontrado
