componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,213,191,BRC0372B,Nome não encontrado
Energia,kcal,51,46,BRC0372B,Nome não encontrado
Umidade,g,"90,2","81,2",BRC0372B,Nome não encontrado
Carboidrato total,g,"4,55","4,10",BRC0372B,Nome não encontrado
Carboidrato disponível,g,"2,55","2,29",BRC0372B,Nome não encontrado
Proteína,g,"0,99","0,89",BRC0372B,Nome não encontrado
Lipídios,g,"3,70","3,33",BRC0372B,Nome não encontrado
Fibra alimentar,g,"2,01","1,81",BRC0372B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0372B,Nome não encontrado
Cinzas,g,"0,54","0,48",BRC0372B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0372B,Nome não encontrado
Ácidos graxos saturados,g,"0,55","0,49",BRC0372B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,58","2,32",BRC0372B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,47","0,42",BRC0372B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0372B,Nome não encontrado
Cálcio,mg,"23,9","21,5",BRC0372B,Nome não encontrado
Ferro,mg,"0,32","0,29",BRC0372B,Nome não encontrado
Sódio,mg,"59,4","53,5",BRC0372B,Nome não encontrado
Magnésio,mg,"8,19","7,37",BRC0372B,Nome não encontrado
Fósforo,mg,"19,2","17,3",BRC0372B,Nome não encontrado
Potássio,mg,178,160,BRC0372B,Nome não encontrado
Manganês,mg,"0,14","0,12",BRC0372B,Nome não encontrado
Zinco,mg,"0,26","0,23",BRC0372B,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0372B,Nome não encontrado
Selênio,mcg,"0,25","0,23",BRC0372B,Nome não encontrado
Vitamina A (RE),mcg,339,305,BRC0372B,Nome não encontrado
Vitamina A (RAE),mcg,171,154,BRC0372B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0372B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,20","1,08",BRC0372B,Nome não encontrado
Tiamina,mg,"0,04","0,03",BRC0372B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0372B,Nome não encontrado
Niacina,mg,"0,81","0,73",BRC0372B,Nome não encontrado
Vitamina B6,mg,"0,04","0,04",BRC0372B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0372B,Nome não encontrado
Vitamina C,mg,"8,35","7,52",BRC0372B,Nome não encontrado
Equivalente de folato,mcg,"20,6","18,6",BRC0372B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0372B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0372B,Nome não encontrado
Gordura de adição,g,-,-,BRC0372B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0372B,Nome não encontrado
Proteína animal,g,-,-,BRC0372B,Nome não encontrado
